title,year,conference
 Asymptotic theory for principal component analysis,1963, The Annals ofMathematical Statistics
 Nonnegative sparse pca withprovable guarantees,2014, In International Conference on Machine Learning
 No eigenvalues outside the support of the limiting spectraldistribution of large-dimensional sample covariance matrices,1998, Annals of probability
 Phase transition of the largest eigenvalue fornonnull complex sample covariance matrices,2005, The Annals of Probability
 Covariance regularization by thresholding,2008, The Annals ofStatistics
 The spectrum of random inner-product kernel matrices,2013, RandomMatrices: Theory and Applications
 A directformulation for sparse pca using semidefinite programming,2005, In Advances in neural informationprocessing Systems
 The rotation of eigenvectors by a perturbation,1970, iii
 Sparse pca via covariance thresholding,2014, In Advances inNeural Information Processing Systems
 Operator norm consistent estimation of large-dimensional sparse covariancematrices,2008, The Annals of Statistics
 On information plus noise kernel random matrices,2010, The Annals of Statistics
 The spectrum of kernel random matrices,2010, The Annals of Statistics
 The largest eigenvalue of rank one deformation of large Wignermatrices,2007, Communications in mathematical physics
 Do semidefinite relaxations solve sparse pcaup to the information limit? Ann,2015, Statist
 The concentration of measure phenomenon,2005, Number 89
 Sparse principal component analysis and iterative thresholding,2013, The Annals ofStatistics
 Spectral bounds for sparse pca: Exact and greedyalgorithms,2006, In Advances in neural information processing systems
 Sparse pca through loW-rank approximations,2013, In International Conference on Machine Learning
 Asymptotics of sample eigenstructure for a large dimensional spiked covariancemodel,2007, Statistica Sinica
 Random matrix asymptotics of innerproduct spectral clustering,2018, IEEE International Conference on Acoustics
 Principal component analysis,1987, Chemometrics andintelligent laboratory systems
 Robust principal componentanalysis: Exact recovery of corrupted low-rank matrices via convex optimization,2009, In Advances inneural information processing systems
 Nonnegative sparse pca,2007, In Advances in Neural InformationProcessing Systems
