title,year,conference
 Genattack: Practicalblack-box attacks with gradient-free optimization,2018, arXiv preprint arXiv:1805
 Searching for exotic particles in high-energyphysics with deep learning,2014, Nature communications
 Exploring the space of black-box attackson deep neural networks,2017, arXiv preprint arXiv:1712
 Decision-based adversarial attacks: Reliableattacks against black-box machine learning models,2017, arXiv preprint arXiv:1712
 Towards evaluating the robustness of neural networks,2017, InSecurity and Privacy (SP)
 Attacking visual languagegrounding with adversarial examples: A case study on neural image captioning,2018, In ACL
 Ead: elastic-net attacks todeep neural networks via adversarial examples,2018, In AAAI
 Seq2sick: Evaluating therobustness of sequence-to-sequence models with adversarial examples,2018, CoRR
 Imagenet: A large-scalehierarchical image database,2009, In Computer Vision and Pattern Recognition
 Explaining and harnessing adversarialexamples,2014, arXiv preprint arXiv:1412
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Black-box adversarial attacks withlimited queries and information,2018, arXiv preprint arXiv:1804
 Learning multiple layers of features from tiny images,2009, 2009
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Delving into transferable adversarial examplesand black-box attacks,2017, ICLR
 Deepfool: a simple andaccurate method to fool deep neural networks,2016, In Proceedings of 2016 IEEE Conference onComputer Vision and Pattern Recognition (CVPR)
 Random gradient-free minimization of convex functions,2011, Technical report
 Practical black-box attacks against machine learning,2017, In Proceedings of the 2017 ACM onAsia Conference on Computer and Communications Security
 Intriguing properties of neural networks,2013, arXiv preprint arXiv:1312
 Rethinkingthe inception architecture for computer vision,2016, In Proceedings of the IEEE conference on computervision and pattern recognition
 Autozoom: Autoencoder-based zeroth order optimization method for attackingblack-box neural networks,2018, CoRR
