title,year,conference
 Vector-based navigation using grid-like representationsin artificial agents,2018, Nature
 Playingdoom with slam-augmented deep reinforcement learning,2016, arXiv preprint arXiv:1612
 Counterfactual reasoningabout intent for interactive navigation in dynamic environments,2015, In Intelligent Robots andSystems (IROS)
 Treeqn and atreec: Differentiabletree planning for deep reinforcement learning,2017, arXiv preprint arXiv:1710
 Stabilising experi-ence replay for deep multi-agent reinforcement learning,2017, arXiv preprint arXiv:1702
 Learning generalized reactive policiesusing deep neural networks,2017, arXiv preprint arXiv:1708
 Cognitive mapping andplanning for visual navigation,2017, arXiv preprint arXiv:1702
 Memory augmentedcontrol networks,2017, arXiv preprint arXiv:1709
 Actor-critic algorithms,2000, In Advances in neural informationprocessing systems
 Desire: Distant fu-ture prediction in dynamic scenes with interacting agents,2017, arXiv preprint arXiv:1704
 Learning to navigate in complex environments,2016, arXivpreprint arXiv:1611
 Generalized valueiteration networks: Life beyond lattices,2017, arXiv preprint arXiv:1706
 Value prediction network,2017, arXiv preprint arXiv:1707
 Automatic differentiation in pytorch,2017, 2017
 Cooperative motion planningfor non-holonomic agents with value iteration networks,2017, arXiv preprint arXiv:1709
 The bottleneck simulator:A model-based deep reinforcement learning approach,2018, arXiv preprint arXiv:1807
 The predictron: End-to-end learning andplanning,2016, arXiv preprint arXiv:1612
 Universal planning networks:Learning generalizable representations for visuomotor control,2018, In International Conferenceon Machine Learning
 Mazebase: A sandboxfor learning from games,2015, arXiv preprint arXiv:1511
 Policy gradient methods forreinforcement learning with function approximation,1999, In NIPS
 Torchcraft: a library for machine learning research on real-time strategygames,2016, arXiv preprint arXiv:1611
 Value iteration networks,2016, InAdvances in Neural Information Processing Systems
 Episodic exploration for deep deter-ministic policies: An application to starcraft micromanagement tasks,2016, arXiv preprintarXiv:1609
 Imagination-augmented agents for deep reinforcementlearning,2017, arXiv preprint arXiv:1707
 Unifying task specification in reinforcement learning,2016, arXiv preprintarXiv:1609
 Neural slam,2017, arXiv preprintarXiv:1706
