title,year,conference
 The Minimum Description Length Principle in Coding andModeling,1998, In IEEE Transactions on Information Theory
 Learning Bayesian Networksfrom Data: An Information-theoretic Approach,2002, In Artificial Intelligence
 A recurrent latent variable model for sequential data,2015, In Advances in neural informationprocessing systems
 Sequential neural modelswith stochastic layers,2016, In Advances in neural information processing systems
 Deep autoregres-sive networks,2014, In International Conference on Machine Learning
 Probabilistic videogeneration using holistic attribute control,2018, In European Conference on Computer Vision
 Learning Bayesian Networks: The Com-bination of Knowledge and Statistical Data,1995, In Machine Learning
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning
 Categorical reparametrization with gumble-softmax,2017, InInternational Conference on Learning Representations
 An introductionto variational methods for graphical models,1999, Machine learning
 Adam: A method for stochastic optimization,2015, InternationalConference on Learning Representations
 Auto-encoding variational bayes,2014, In International Conferenceon Learning Representations
 Probabilistic Graphical Models,2009, MIT Press
 Learning multiple layers of features from tiny images,2009, Technical report
 Gradient-based learning applied to documentrecognition,0018, Proceedings of the IEEE
 Testing Statistical Hypotheses,2008, Springer
 Non-parametric structured output networks,2017, In Advancesin neural information processing systems
 The concrete distribution: A continuousrelaxation of discrete random variables,2017, International Conference on Learning Representations
 Iterative amortized inference,2018, In InternationalConference on Machine Learning
 Laddervariational autoencoders,2016, In Advances in neural information processing systems
 The loracs prior for vaes: Letting thetrees speak for the data,2018, arXiv preprint arXiv:1810
 Disentangled sequential autoencoder,2018, In International Conferenceon Machine Learning
 Learning hierarchical features from deep gener-ative models,2017, In International Conference on Machine Learning
 Neural architecture search with reinforcement learning,2016, arXiv preprintarXiv:1611
