title,year,conference
 Star-GAN: Unified generative adversarial networks for multi-domain image-to-image translation,2017, InarXiv preprint 1711
 Descriptor Control of Sound Transformations and Mosaicing Synthesis,2016, PhD thesis
 The challenge of realistic musicgeneration: modelling raw audio at scale,2018, In Advances in Neural Information Processing Systems
 Neural audio synthesis of musical notes with WaveNet autoencoders,2017, InICML
 Domain-adversarial training of neural net-works,2016, J
 Image style transfer using convolutionalneural networks,2016, In CVPR
 Generative adversarial nets,2014, In NIPS
 Conditional end-to-end audio transforms,2018, In Arxivpreprint 1804
 Perceptual losses for real-time style transfer andsuper-resolution,2016, In ECCV
 Parallel-data-free voice conversion using cycle-consistentadversarial networks,2017, arXiv preprint arXiv:1711
 Learning to DiscoverCross-Domain Relations with Generative Adversarial Networks,2017, In ICML
 Auto-encoding variational bayes,2014, Stat
 The variational fairautoencoder,2015, arXiv preprint arXiv:1511
 librosa: Audio and music signal analysis in python,2015, 2015
 A wavenet for speech denoising,2017, arXiv preprintarXiv:1706
 Natural TTS synthesis by conditioning wavenet on mel spectrogrampredictions,2018, In ICASSP
 Audio analogies: Creating new mu-sic from an existing performance by concatenative synthesis,2005, In Int
 Learning Features of Music From Scratch,2017, InICLR
 Texture networks: Feed-forward synthesisof textures and stylized images,2016, In ICML
 Neural Discrete Representation Learn-ing,2017, In NIPS
 Wavenet: A generativemodel for raw audio,2016, In Arxiv preprint 1609
 A-dafx: Adaptive digital audio effects,2000, energy
 DualGAN: Unsupervised dual learning forimage-to-image translation,2017, In ICCV
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, In ICCV
 Musical mosaicing,2001, In DigitalAudio Effects (DAFx)
 The generated samples are obtained byconverting an audio produced by the Google Cloud TTS robot to these three voices,2011, The models areevaluated by their quality using the Mean Opinion Score
