title,year,conference
 Learning phrase representations using RNN encoder-decoderfor statistical machine translation,2014, In Proceedings of the 2014 Conference on Empirical Methodsin Natural Language Processing (EMNLP)
 Representation of letter position inspelling: Evidence from acquired dysgraphia,2010, Cognition
 Connectionism and cognitive architecture: A critical analy-sis,1988, Cognition
 Tensor product gen-eration networks for deep nlp modeling,2018, In Proceedings of NAACL
 Representation of linguistic form and functionin recurrent neural networks,2017, Computational Linguistics
 Adam: A method for stochastic optimization,2015, In InternationalConference for Learning Representations
 Skip-thought vectors,2015, In Advances in Neural Information ProcessingSystems
 Higher-order occur-rence pooling for bags-of-words: Visual concept detection,2017, IEEE transactions on pattern analysisand machine intelligence
 Assessing the ability of LSTMs to learn syntax-sensitive dependencies,2016, Transactions of the Association for Computational Linguistics
 Pointer sentinel mixturemodels,2016, arXiv preprint arXiv:1609
 Beyond mind-reading:multi-voxel pattern analysis of fMRI data,2006, Trends in Cognitive Sciences
 Extraction of rules from discrete-time recurrent neural net-Works,1996, Neural Networks
 Compositional lexical semantics in natural language inference,2017, PhD thesis
 Glove: Global vectors for Wordrepresentation,2014, Proceedings of the 2014 Conference on Empirical Methods in Natural LanguageProcessing (EMNLP)
 Holographic redUced representations,1995, IEEE Transactions on Neural networks
 RecUrsive distribUted representations,1990, Artificial Intelligence
 Learning to reason with third order tensor products,2018, InAdvances in Neural Information Processing Systems
 Bidirectional recurrent neural networks,1997, IEEE Transactionson Signal Processing
 Tensor product variable binding and the representation of symbolic structures inconnectionist systems,1990, Artificial Intelligence
 Symbolic functions from neural computation,2012, Philosophical Transactions of theRoyal Society A: Mathematical
 Recursive deep models for semantic compositionality over a sentimenttreebank,2013, In Proceedings of the 2013 Conference on Empirical Methods in Natural LanguageProcessing
 Multilinear independent components analysis,2005, InProceedings of the IEEE International Conference on Computer Vision and Pattern Recognition
 Extracting automata from recurrent neural networksusing queries and counterexamples,2018, In ICML
