title,year,conference
 Apprenticeship learning via inverse reinforcement learning,2004, InICML
 APRIL: active preference-learning basedreinforcement learning,2012, CoRR
 Learning with latent language,2018, In NAACL
 A survey of robot learningfrom demonstration,2009, Robot
 Weakly supervised learning of semantic parsers for mappinginstructions to actions,2013, In TACL
 Reinforcement learning formapping instructions to actions,2009, In ACL
 Learning to interpret natural language navigation instructionsfrom observations,2011, In AAAI
 Deepreinforcement learning from human preferences,2017, In NIPS
 Learning to adapt: Meta-learning for model-based control,2018, CoRR
 A sequence-to-sequence model for user simulation inspoken dialogue systems,2016, In arXiv preprint arXiv:1607
 Model-agnostic meta-learning for fast adaptation ofdeep networks,2017, In ICML
 Learning robust rewards with adversarial inverse reinforce-ment learning,2017, CoRR
 Variational inverse control withevents: A general framework for data-driven reward definition,2018, CoRR
 Representation learning for groundedspatial reasoning,2018, In ACL
 Adapting discriminative reranking to grounded languagelearning,2013, In ACL
 Imitation from observation:Learning to imitate behaviors from raw video via context translation,2017, CoRR
 Meta-learning with temporalconvolutions,2017, CoRR
 Mapping instructions and visual observations toactions with reinforcement learning,2017, In EMNLP
 Mapping instructions and visual observations toactions with reinforcement learning,2017, In EMNLP
 Zero-shot task generalizationwith multi-task deep reinforcement learning,2017, CoRR
 Shared autonomy via deep reinforcementlearning,2018, CoRR
 A reduction of imitation learning andstructured prediction to no-regret online learning,2011, In AISTATS
 Proximal PolicyoPtimization algorithms,2017, CoRR
 Learning to learn:Meta-critic networks for samPle efficient learning,2017, CoRR
 Understanding natural language commands for robotic navigation and mobilemaniPulation,2011, In AAAI
 Matchingnetworks for one shot learning,2016, In NIPS
 Learning to follow navigational directions,2010, In ACL
 Learning language games through interaction,2016, In ACL
 Deep TAMER: interactiveagent shaping in high-dimensional state spaces,2017, CoRR
 Few-shot goal inference for visuomotorlearning and planning,2018, In CoRL
 Learning a prior overintent via meta-inverse reinforcement learning,2018, CoRR
 Maximum entropy inversereinforcement learning,2008, In AAAI
