title,year,conference
 Near optimal behavior via approximatestate abstraction,2017, arXiv preprint arXiv:1701
 Constrained policy optimization,2017, arXivpreprint arXiv:1705
 The option-critic architecture,2017, In AAAI
 Adaptive aggregation methods for infinite horizondynamic programming,1989, IEEE transactions on Automatic Control
 Deep reinforcement learning forrobotic manipulation with asynchronous off-policy updates,2017, In Robotics and Automation (ICRA)
 Learning deep representations by mutual information estimation and maximiza-tion,2018, arXiv preprint arXiv:1808
 Mine: Mutual information neural estimation,2018, arXiv preprintarXiv:1801
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Hierarchical actor-critic,2017, arXiv preprintarXiv:1712
 Towards a unified theory of state abstractionfor mdps,2006, In ISAIM
 Continuous control with deep reinforcement learning,2015, arXivpreprint arXiv:1509
 Data-efficient hierarchical reinforcementlearning,2018, NIPS
 Reinforcement learning with hierarchies of machines,1998, In Advancesin neural information processing systems
 Aggregation and dis-aggregation techniques and methodology in optimization,1991, Operations Research
 Planning simple trajectories using neural subgoalgenerators,1993, In From Animals to Animats 2: Proceedings of the Second International Conferenceon Simulation of Adaptive Behavior
 Trust regionpolicy optimization,2015, In International Conference on Machine Learning
 An information-theoretic approach to curiosity-driven reinforce-ment learning,2012, Theory in Biosciences
 Motor primitive discovery,2012, In Development and Learningand Epigenetic Robotics (ICDL)
 Representation learning with contrastive predic-tive coding,2018, arXiv preprint arXiv:1807
 Feudal networks for hierarchical reinforcement learning,2017, arXivpreprint arXiv:1703
 Embed to control:A locally linear latent dynamics model for control from raw images,2015, In Advances in neuralinformation processing systems
