title,year,conference
 Neural Module Networks,2016, InProceedings of 2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Weakly supervised learning of semantic parsers for mappinginstructions to actions,2013, Transactions ofthe Associationfor Computational Linguistics
 HoME: a Household Multimodal Environ-ment,2017, arXiv:1711
 Gated-Attention Architectures for Task-Oriented LanguageGrounding,2018, In Proceedings of 32nd AAAI Conference on Artificial Intelligence
 Deepreinforcement learning from human preferences,2017, In Advances in Neural Information ProcessingSystems
 Pro-grammable Agents,2017, arXiv:1706
 SynthesizingPrograms for Images using Reinforced Adversarial Learning,1804, arXiv:1804
 Grounded Language Learning in a Simulated3d World,2017, arXiv:1706
 Generative adversarial imitation learning,2016, In Advances in NeuralInformation Processing Systems
 Reinforcement Learning with Unsupervised Auxiliary Tasks,2016, InICLR
 Representation Learning for GroundedSpatial Reasoning,2017, Transactions of the Association for Computational Linguistics
 Interactively shaping agents via human reinforcement: TheTAMER framework,2009, In International Conference on Knowledge Capture
 Grounding englishcommands to reward functions,2015, In Robotics: Science and Systems
 Mapping Instructions and Visual Observationsto Actions with Reinforcement Learning,2017, In arXiv:1704
 Asynchronous methods for deep reinforcementlearning,2016, In International Conference on Machine Learning
 Algorithms for Inverse Reinforcement Learning,2000, In in Proc
 Policy invariance under reward transformations:Theory and application to reward shaping,1999, In ICML
 Zero-Shot Task Generalization withMulti-Task Deep Reinforcement Learning,2017, In Proceedings of The 34st International Conferenceon Machine Learning
 Zero-shot visual imitation,2018, InInternational Conference on Learning Representations
 FiLM: VisualReasoning with a General Conditioning Layer,2017, In In Proceedings of the AAAI Conference onArtificial Intelligence
 Third-Person Imitation Learning,2017, In ICLR
 Learning to Follow Navigational Directions,2010, In Proceedings of the48th Annual Meeting of the Association for Computational Linguistics
 Deep TAMER: Interactiveagent shaping in high-dimensional state spaces,2017, arXiv preprint arXiv:1709
 A Bayesian approach for policy learning fromtrajectory preference queries,2012, In Advances in Neural Information Processing Systems
 Procedures as a representation for data in a computer program for understandingnatural language,1971, Technical report
 Understanding natural language,1972, Cognitive Psychology
 Building Generalizable Agents witha Realistic and Rich 3d Environment,1801, arXiv:1801
 Interactive Grounded Language Acquisition and General-ization in 2d Environment,2018, In ICLR
 Maximum Entropy InverseReinforcement Learning,2008, In Proc
