title,year,conference
 Onevaluation of embodied navigation agents,2018, arXiv
 Vision-and-language navigation: Interpreting visually-grounded navigationinstructions in real environments,2018, In CVPR
 Deepnav: Learning to navigate large cities,2017, In CVPR
 Gated-attention architectures for task-oriented language grounding,2018, In AAAI
 Deepdriving: Learning affordance for directperception in autonomous driving,2015, In ICCV
 An empirical studyof context in object detection,2009, In CVPR
 Adaptive mobile robot navigation andmapping,1999, Intl
 Cognitive mappingand planning for visual navigation,2017, In CVPR
 Deep residual learning for image recognition,2016, InCVPR
 Grounded language learning in a simulated 3d world,2017, arXiv
 Darla: Improving zero-shot transfer in reinforce-ment learning,2017, In ICML
 Geometric context from a single image,2005, In ICCV
 Modeling relationships inreferential expressions with compositional modular networks,2017, In CVPR
 Image retrieval usingscene graphs,2015, In CVPR
 CLEVR: A diagnostic dataset for compositional language and elementary visual reasoning,2017, In CVPR
 Bag of tricks for efficient text classifi-cation,2016, arXiv
 Self-supervised deep reinforce-ment learning with generalized computation graphs for robot navigation,2018, In ICRA
 Symbolic navigation with a generic map,1999, Autonomous Robots
 Semi-supervised classification with graph convolutional networks,2017, In ICLR
 AI2-THOR: AnInteractive 3D Environment for Visual AI,2017, arXiv
 Situation recognitionwith graph neural networks,2017, In ICCV
 Beyond categories: The visual memex model for reasoning aboutobject relationships,2009, In NIPS
 The more you know: Using knowledge graphsfor image classification,2017, In CVPR
 Actions in context,2009, In CVPR
 Error modeling in stereo navigation,1987, IEEE J
 Neuro-nav: A neural network based architecture for vision-guided mobilerobot navigation using non-metrical models of the environment,1993, In ICRA
 Learning tonavigate in complex environments,2017, In ICLR
 Mapping instructions and visual observations toactions with reinforcement learning,2017, In EMNLP
 Asynchronous methods for deep reinforcement learning,2016, In ICML
 The role of context for object detection and semantic segmentation in the wild,2014, In CVPR
 Visual representationsfor semantic target driven navigation,2018, In ECCV Workshop on Visual Learning and Embodied Agents inSimulation Environments
 Zero-shot task generalization with multi-taskdeep reinforcement learning,2017, In ICML
 Zero-shot visual imitation,2018, In ICLR
 Objects incontext,2005, In ICCV
 CAD2RL: real single-image flight without a single real image,2017, In RSS
 Semi-parametric topological memory for naviga-tion,2018, In ICLR
 Contextual priming and feedback for faster r-cnn,2016, In ECCV
 Autonomous mobile robot localization and navigationusing a hierarchical map representation primarily guided by vision,2014, J
 Learning metric-topological maps for indoor mobile robot navigation,1998, Artificial Intelligence
 Context-based vision system forplace and object recognition,2003, In CVPR
 Zero-shot recognition via semantic embeddings and knowledgegraphs,2018, In CVPR
 Interactive grounded language acquisition and generalization in a 2dworld,2018, In ICLR
 Visual translation embedding network forvisual relation detection,2017, In CVPR
 Target-driven visual navigation in indoor scenes using deep reinforcement learning,2017, In ICRA
 segdeepm: Exploiting segmentation andcontext in deep neural networks for object detection,2015, In CVPR
