title,year,conference
 Wasserstein gan,2017, arXiv preprintarXiv:1701
 A note on the inception score,2018, arXiv preprint arXiv:1801
 Stochastic gradient hamiltonian monte carlo,2014, InInternational Conference on Machine Learning
 ImageNet: A Large-Scale HierarchicalImage Database,2009, In CVPR09
 Multi-agent diverse generative adversarial networks,2017, arXiv preprint arXiv:1704
 Ganstrained by a two time-scale update rule converge to a local nash equilibrium,2017, In Advances in NeuralInformation Processing Systems
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Rectifier nonlinearities improve neural networkacoustic models,2013, In Proc
 Leastsquares generative adversarial networks,2017, In 2017 IEEE International Conference on ComputerVision (ICCV)
 f-gan: Training generative neural samplersusing variational divergence minimization,2016, In Advances in Neural Information Processing Systems
 Automatic differentiation inpytorch,2017, 2017
 Bayesian gan,2017, In Advances in neural information processingsystems
 Going deeper with convolutions,2015, InProceedings of the IEEE conference on computer vision and pattern recognition
 Adagan: Boosting generative models,2017, In Advances in Neural Information ProcessingSystems
 Towards Bayesian deep learning: A framework and some existingmethods,2016, IEEE Transactions on Knowledge and Data Engineering
 Natural-parameter networks: A class of probabilisticneural networks,2016, In Advances in Neural Information Processing Systems
 Bayesian adversarial learning,2018, In S
	□B Experiment detailsB,2017,1	Natural Image DatasetFor MGAN results
