title,year,conference
 Layer normalization,2016, arXiv preprintarXiv:1607
 Massive exploration of neural ma-chine translation architectures,2017, In Proceedings of the 2017 Conference on Empirical Methods inNatural Language Processing
 Language modeling with gatedconvolutional networks,2017, In International Conference on Machine Learning
 Convolutionalsequence to sequence learning,2017, In International Conference on Machine Learning
 Frage: frequency-agnosticword representation,2018, In Advances in Neural Information Processing Systems
 Improving neural language models with acontinuous cache,2017, In Proceedings of the International Conference on Learning Representations
 Tying word vectors and word classifiers:A loss framework for language modeling,2017, In Proceedings of the International Conference onLearning Representations
 Exploring thelimits of language modeling,2016, arXiv preprint arXiv:1602
 Character-aware neural languagemodels,2016, In Thirtieth AAAI Conference on Artificial Intelligence
 Large-margin softmax loss for convolu-tional neural networks,2016, In International Conference on Machine Learning
 Learned in translation:Contextualized word vectors,2017, In Advances in Neural Information Processing Systems
 On the trace and the sum of elements of a matrix,1984, Linear algebra and itsapplications
 Pointer sentinel mixturemodels,2017, In Proceedings of the International Conference on Learning Representations
 Regularizing and optimizing lstm lan-guage models,2018, In Proceedings of the International Conference on Learning Representations
 Recurrentneural network based language model,2010, In Eleventh Annual Conference of the International SpeechCommunication Association
 Distributed represen-tations of words and phrases and their compositionality,2013, In Advances in Neural InformationProcessing Systems
 Bleu: a method for automaticevaluation of machine translation,2002, In Proceedings of the 40th annual meeting on association forcomputational linguistics
 Glove: Global vectors for wordrepresentation,2014, In Proceedings of the 2014 conference on empirical methods in natural languageprocessing (EMNLP)
 Neural machine translation of rare words withsubword units,2016, In Proceedings of the 54th Annual Meeting of the Association for ComputationalLinguistics (Volume 1: Long Papers)
 Tensor2tensor for neural machine translation,2018,	CoRR
 Breaking the softmaxbottleneck: a high-rank rnn language model,2018, In Proceedings of the International Conference onLearning Representations
