title,year,conference
 Neural machine translation by jointlylearning to align and translate,2014, arXiv preprint arXiv:1409
 Conditional computationin neural networks for faster models,2015, arXiv preprint arXiv:1511
 Adaptive neural networksfor efficient inference,2017, In International Conference on Machine Learning
 Learning phrase representations using rnn encoder-decoderfor statistical machine translation,2014, arXiv preprint arXiv:1406
 Empirical evaluation ofgated recurrent neural networks on sequence modeling,2014, arXiv preprint arXiv:1412
 Text classification: A sequentialreading approach,2011, In ECIR
 Spatially adaptive computation time for residual networks,2016, arXiv preprintarXiv:1612
 Adaptive computation time for recurrent neural networks,2016, arXiv preprintarXiv:1603
 Teaching machines to read and comprehend,2015, In Advances inNeural Information Processing Systems
 Long short-term memory,1997, Neural computation
 Recurrent continuous translation models,2013, In EMNLP
 Convolutional neural networks for sentence classification,2014, arXiv preprintarXiv:1408
 Adam: A method for stochastic oPtimization,2014, arXiv preprintarXiv:1412
 Actor-critic algorithms,2000, In Advances in neural informationprocessing systems
 Rationalizing neural Predictions,2016, arXiv preprintarXiv:1606
 Learning word vectors for sentiment analysis,2011, In Proceedings of the 49th Annual Meetingof the Association for Computational Linguistics: Human Language Technologies
 Recurrentneural network based language model,2010, In Interspeech
 Abstractive text summarizationusing sequence-to-sequence rnns and beyond,2016, arXiv preprint arXiv:1602
 A neural attention model for abstractivesentence summarization,2015, arXiv preprint arXiv:1509
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Machine learning in automated text categorization,2002, ACM computing surveys(CSUR)
 Reasonet: Learning to stop readingin machine comprehension,2017, In Proceedings of the 23rd ACM SIGKDD International Conferenceon Knowledge Discovery and Data Mining
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Learning to skim text,2017, arXiv preprintarXiv:1704
 Character-level convolutional networks for text clas-sification,2015, In Advances in neural information processing systems
