title,year,conference
 Designing neural network archi-tectures using reinforcement learning,2017, International Conference on Learning Representations
 Making a science of model search: Hyperparameteroptimization in hundreds of dimensions for vision architectures,2013, ICML (1)
 Smash: One-shot model architecturesearch through hypernetworks,2017, arXiv preprint arXiv:1708
 AdaNet:Adaptive structural learning of artificial neural networks,2017, International Conference on MachineLearning
 Speeding up automatic hyperparameteroptimization of deep neural networks by extrapolation of learning curves,2015, IJCAI
 Sequential model-based optimizationfor general algorithm configuration,2011, In International Conference on Learning and IntelligentOptimization
 Learning curve predictionwith bayesian neural networks,2017, International Conference on Learning Representations
 Hyperband:A novel bandit-based approach to hyperparameter optimization,2017, International Conference onLearning Representations
 Deeparchitect: Automatically designing and training deeparchitectures,2017, arXiv preprint arXiv:1704
 Combinations of genetic algorithms andneural networks: A survey of the state of the art,1992, International Workshop on Combinations ofGenetic Algorithms and Neural Networks
 Taking thehuman out of the loop: A review of bayesian optimization,2016, Proceedings of the IEEE
 Practical bayesian optimization of machinelearning algorithms,2012, NIPS
 Scalable bayesian optimization using deep neuralnetworks,2015, In International Conference on Machine Learning
 A genetic programming approachto designing convolutional neural network architectures,2017, arXiv preprint arXiv:1704
 Freeze-thaw bayesian optimization,2014, arXivpreprint arXiv:1406
 Generative neuroevolution for deep learning,2013, arXiv preprintarXiv:1312
 Neural architecture search with reinforcement learning,2017, InternationalConference on Learning Representations
 Learning transferable architecturesfor scalable image recognition,2017, arXiv preprint arXiv:1707
