title,year,conference
 Learning the number of neurons in deep networks,2016, CoRR
 Predicting parametersin deep learning,2013, In C
 Compressing deep convolutional networksusing vector quantization,2014, CoRR
 EIE:efficient inference engine on compressed deep neural network,2016, CoRR
 Optimal brain surgeon and general network pruning,1993, In IEEEInternational Conference on Neural Networks
 Mobilenets: Efficient convolutional neural networks for mobile vision ap-plications,2017, CoRR
 Speeding up convolutional neural networks with lowrank expansions,2014, CoRR
 Fast convnets using group-wise brain damage,2015, CoRR
 Speeding-upconvolutional neural networks using fine-tuned cp-decomposition,2014, CoRR
 Optimal brain damage,1990, In D
 Neural networks with few mul-tiplications,2015, CoRR
 Exploring sparsity in recurrent neuralnetworks,2017, CoRR
 Scnn: An accelerator for compressed-sparseconvolutional neural networks,2017, In Proceedings of the 44th Annual International Symposium on ComputerArchitecture
 Xnor-net: Imagenet classificationusing binary convolutional neural networks,2016, CoRR
 Compression of neural machine translationmodels via pruning,2016, In CoNLL
 Rethinking the in-ception architecture for computer vision,2016, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Improving the speed of neural networks on cpus,2011, InDeep Learning and Unsupervised Feature Learning Workshop
 Recurrent neural network regularization,2014, CoRR
 Trained ternary quantization,2016, CoRR
