title,year,conference
 Towards principled methods for training generative adversarialnetworks,2017, In International Conference on Learning Representations (ICLR)
 Wasserstein GAN,2017, International Conferenceon Machine Learning (ICML)
 The Cramer distance as a solution to biased Wasserstein gradients,2017, arXivpreprint arXiv:1705
 Mode regularized generativeadversarial networks,2017, International Conference on Learning Representations (ICLR)
 Marginalized denoising autoencodersfor domain adaptation,2012, IEEE Transactions on Pattern Analysis and Machine Intelligence
 Training generative neuralnetworks via maximum mean discrepancy optimization,2015, In Uncertainty in Artificial Intelligence(UAI)
 Kernel measures ofconditional dependence,2008, In Advances in Neural Information Processing Systems (NIPS)
 Generative adversarial networks,2014, In Advances in NeuralInformation Processing Systems (NIPS)
 Measuring statisticaldependence with Hilbert-Schmidt norms,2005, In International Conference on Algorithmic LearningTheory
 Improvedtraining of wasserstein GANs,2017, Advances in Neural Information Processing Systems (NIPS)
 Stacked generativeadversarial networks,2017, IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, International Conference on Machine Learning (ICML)
 Adam: A method for stochastic optimization,2014, InternationalConference on Learning Representations (ICLR)
 MMD GAN:Towards deeper understanding of moment matching network,2017, Advances in Neural InformationProcessing Systems (NIPS)
 Generative moment matching networks,2015, In InternationalConference on Machine Learning (ICML)
 Quality aware network for set to set recognition,2017, arXivpreprint arXiv:1704
 Leastsquares generative adversarial networks,2016, arXiv preprint ArXiv:1611
 Unrolled generative adversarialnetworks,2017, International Conference on Learning Representations (ICLR)
 Fisher GAN,2017, Advances in Neural Information Processing Systems(NIPS)
 McGAN: Mean and covariance feature matchingGAN,2017, International Conference on Machine Learning (ICML)
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2015, arXiv preprint arXiv:1511
 A Hilbert space embedding fordistributions,2007, In International Conference on Algorithmic Learning Theory
 Generative models and model criticism via optimized maximum meandiscrepancy,2017, In International Conference on Learning Representations (ICLR)
 Lecture 6,2012,5—RMSProp: Divide the gradient by a runningaverage of its recent magnitude
 Generating videos with scene dynamics,2016, InAdvances in Neural Information Processing Systems (NIPS)
 Learninga probabilistic latent space of object shapes via 3D generative-adversarial modeling,2016, In Advancesin Neural Information Processing Systems (NIPS)
 Fashion-MNIST: a novel image dataset for bench-marking machine learning algorithms,2017, arXiv preprint arXiv:1708
 Deep sets,2017, Advances in Neural Information Processing Systems (NIPS)
 StackGAN: Text to photo-realistic image synthesis with stacked generative adversarialnetworks,2016, arXiv preprint arXiv:1612
