title,year,conference
 Learning to learn by gradient descent by gradient descent,2016, In Advances inNeural Information Processing Systems (NIPS)
 On the optimization of a synapticlearning rule,1992, In Optimality in Artificial and Biological Neural Networks
 Model-agnostic meta learning,2017, InternationalConference on Machine Learning (ICML)
 Neural turing machines,2014, arXiv preprintarXiv:1410
 Deep residual learning for imagerecognition,2016, In Conference on Computer Vision and Pattern Recognition (CVPR)
 Learning to learn using gradient descent,2001, ArtificialNeural Networks
 Densely connectedconvolutional networks,2016, arXiv preprint arXiv:1608
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, International Conference on Machine Learning (ICML)
 Adam: A method for stochastic optimization,2015, In InternationalConference on Learning Representations (ICLR)
 Siamese neural networks for one-shot image recognition,2015, PhD thesis
 One shot learningof simple visual concepts,2011, In CogSci
 Meta networks,2017, International Conference on MachineLearning (ICML)
 Meta-neural networks that learn by learning,1992, In Neural Networks
 Why is posterior sampling better than optimism for reinforcementlearning,2017, International Conference on Machine Learning (ICML)
 Optimization as a model for few-shot learning,2017, In InternationalConference on Learning Representations (ICLR)
 Meta-learning with memory-augmented neural networks,2016, In International Conference on MachineLearning (ICML)
 Trust regionpolicy optimization,2015, International Conference on Machine Learning (ICML)
 High-dimensionalcontinuous control using generalized advantage estimation,2016, International Conference on LearningRepresentations (ICLR)
 Prototypical networks for few-shot learning,2017, arXivpreprint arXiv:1703
 A bayesian framework for reinforcement learning,2000, In International Conference onMachine Learning (ICML)
 Wavenet: A generative model for rawaudio,2016, CoRR
 Conditionalimage generation with pixelcnn decoders,2016, In Advances in Neural Information Processing Systems(NIPS)
 Attention is all you need,2017, arXiv preprint arXiv:1706
 Attention is all you need,2017, arXiv preprint arXiv:1706
 Matching networks for one shotlearning,2016, In Advances in Neural Information Processing Systems (NIPS)
 Learning to reinforcement learn,2016, arXivpreprint arXiv:1611
