title,year,conference
 Deep learning with low precision by half-wave Gaussianquantization,2017, CoRR
 A downsampled variant of imagenet as an alternative tothe CIFAR datasets,2017, CoRR
 Shake-shake regularization,2017, CoRR
 On calibration of modern neural networks,2017, CoRR
 Delving deep into rectifiers: Surpassing human-level perfor-mance on ImageNet classification,2015, In Proc
 Deep residual learning for image recognition,2015, Technical report
 Identity mappings in deep residual networks,2016, Technical report
 Densely connected convolutionalnetworks,2016, CoRR
 ImageNet classification with deep convolutionalneural networks,2012, In NIPS 2012: Neural Information Processing Systems
 Gradient-based learning applied to documentrecognition,1998, Proceedings ofthe IEEE
 Training quantized nets: A deeper un-derstanding,2017, CoRR
 Network in network,2013, CoRR
 SGDR: stochastic gradient descent with restarts,2016, CoRR
 Reduced-memory training and deployment ofdeep residual networks by stochastic binary quantization,2017, Abstract and talk at the 5th NeuroInspired Computational Elements Workshop (NICE 2017)
 XNOR-Net: Imagenet classification usingbinary convolutional neural networks,2016, CoRR
 Very deep convolutional networks for large-scale image recogni-tion,2014, CoRR
 Striving for simplicity: Theall convolutional net,2014, CoRR
 Rethinking the inception architecturefor computer vision,2015, CoRR
 Aggregated residual transformations for deepneural networks,2016, CoRR
 Wide residual networks,2016, Arxiv
