title,year,conference
 Naturalli: Natural logic inference for common sensereasoning,2014, In EMNLP
 Freebase: A collabora-tively created graph database for structuring human knowledge,2008, In ICDM
 On approximate reasoning capabilities oflow-rank vector spaces,2015, AAAI Spring Symposium
 Probabilistic similarity logic,2010, In UAI
 Toward an Architecture for Never-ending Language Learning,2010, In AAAI
 Tensorlog: A differentiable deductive database,2016, arXiv:1605
 Incremental parsing with the perceptron algorithm,2004, In ACL
 Learning as search optimization: Approximate large marginmethods for structured prediction,2005, In ICML
 Search-based structured prediction,2009, Machinelearning
 Convolutional 2dknowledge graph embeddings,2018, In AAAI
 Approximating integrals via Monte Carlo and deterministicmethods,2000, OUP Oxford
 Introduction to statistical relational learning,2007, MIT press
 Neural turing machines,2014, arXiv:1410
 Traversing knowledge graphs in vector space,2015, In EMNLP
 Long short-term memory,1997, Neural computation
 Adam: A method for stochastic optimization,2014, arXiv:1412
 Statistical predicate invention,2007, In ICML
 Random walk inference and learning in a large scaleknowledge base,2011, In EMNLP
 Programs with common sense,1960, RLE and MIT Computation Center
 Key-value memory networks for directly reading documents,2016, EMNLP
 Distant supervision for relation extractionwithout labeled data,2009, In ACL
 Inverse entailment and progol,1995, New generation computing
 Compositional vector space modelsfor knowledge base completion,2015, In ACL
 A three-way model for collective learningon multi-relational data,2011, In ICML
 Factorizing yago: scalable machinelearning for linked data,2012, In WWW
 Reducing the rank in relational factorizationmodels by including observable patterns,2014, In NIPS
 Logic and artificial intelligence,1991, Artificial intelligence
 Learning logical definitions from relations,1990, Machine learning
 Markov logic networks,2006, Machine learning
 Relation extraction withmatrix factorization and universal schemas,2013, In NAACL
 End-to-end differentiable proving,2017, In NIPS
 A reduction of imitation learning andstructured prediction to no-regret online learning,2011, In AISTATS
 Reasonet: Learning to stop reading inmachine comprehension,2017, In KDD
 Reasoning with neural tensornetworks for knowledge base completion,2013, In NIPS
 Yago: A core of semantic knowledge,2007, InWWW
 End-to-end memory networks,2015, In NIPS
 Representing text for joint embedding of text and knowledge bases,2015, In EMNLP
 Compositionallearning of embeddings for relation paths in knowledge base and text,2016, In ACL
 Complexembeddings for simple link prediction,2016, In ICML
 Multilingualrelation extraction using compositional universal schema,2016, In NAACL
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 Deeppath: A reinforcement learning methodfor knowledge graph reasoning,2017, In EMNLP
 Embedding entities andrelations for learning and inference in knowledge bases,2015, In ICLR
 Differentiable learning of logical rules for knowledgebase reasoning,2017, In NIPS
 Deep sets,2017, In NIPS
