title,year,conference
 Infogan: Interpretablerepresentation learning by information maximizing generative adversarial nets,2016, In Proceedings of NIPS 2016
 Adversarial feature learning,2017, In ICLR
 Adversarially learned inference,2017, In ICLR
 Discovering influence structure,2016, In IEEE ISIT
 Generative adversarial nets,2014, In Proceedings of NIPS 2014
 Asymptotically exact inference in differentiable generative models,2017, InAarti Singh and Jerry Zhu (eds
 A tutorial on learning with bayesian networks,1995, Tech
 Nonlinear causal discoverywith additive noise models,2008, In Proceedings of NIPS 2008
 Cost-optimal learning of causal graphs,2017, InICML’17
 Entropic causal inference,2017, InAAAI’17
 Coupled generative adversarial networks,2016, In Proceedings of NIPS 2016
 Deep learning face attributes in the wild,2015, In Proceedingsof International Conference on Computer Vision (ICCV)
 Towards a learning theory ofcause-effect inference,2015, In Proceedings of ICML 2015
 Discoveringcausal signals in images,2017, In Proceedings of CVPR 2017
 Reparameterization Gradients throughAcceptance-Rejection Sampling Algorithms,2017, In Aarti Singh and Jerry Zhu (eds
 Causal inference using invariant prediction: identifica-tion and confidence intervals,2016, Statistical Methodology
 Directed information graphs,2015, IEEE Trans
 Improvedtechniques for training gans,2016, In NIPS’16
 Learning causal graphs withsmall interventions,2015, In NIPS 2015
 Personal communication,2017,
 Generating videos with scene dynamics,2016, In Proceedingsof NIPS 2016
