title,year,conference
 Normalization propagation: A parametric technique forremoving internal covariate shift in deep networks,2016, In ICML
 Layer normalization,2016, In NIPS
 Designing neural network architectures using reinforcementlearning,2017, In ICLR
 Random search for hyperparameter optimization,2012, In JMLR
 Generative and discriminative voxel modeling with convolutionalneural networks,2016, 3D Deep Learning Workshop at NIPS 2016
 Net2net: Accelerating learning via knowledge transfer,2016, In ICLR
 A downsampled variant of imagennet as an altetrnative to the cifardatasets,2017, arXiv Preprint arXiv: 1707
 n analysis of single layer networks in unsupervised feature learning,2011, In AISTATS
 Predicting parameters in deep learning,2013, InNIPS
 Neuroevolution: from architectures to learning,2008, In EvolutionaryIntelligence
 Shake-shake regularization of 3-branch residual networks,2017, ICLR 2017 Workshop
 Deep residual learning for image recognition,2016, In CVPR
 Deep networks with stochastic depth,2016, In ECCV
 Densely connected convolutional networks,2017, InCVPR
 Batch normalization: Accelerating deep network training by reducing internal covariateshift,2015, In ICML
 Dynamic filter networks,2016, In NIPS
 Adam: A method for stochastic optimization,2014, arXiv Preprint arXiv: 1412
 Fractalnet: Ultra-deep neural networks without residuals,2017, InICLR
 Hyperband: Bandit-based configurationevaluation for hyperparameter optimization,2017, In ICLR
 Sgdr: Stochastic gradient descent with warm restarts,2017, In ICLR
 Cartesian genetic programming,2000, In EuroGP
 Unsupervised representation learning with deep convolutional generativeadversarial networks,2015, arXiv preprint arXiv:1511
 Large-scale evolution of imageclassifiers,2017, arXiv Preprint arXiv: 1703
 Learning multiple visual domains with residual adapters,2017, arXiv PreprintarXiv: 1705
 Weight normalization: A simple reparameterization to accelerate training of deepneural networks,2016, In NIPS
 Convolutional neural fabrics,2016, In NIPS
 Swapout: Learning an ensemble of deep architectures,2016, In NIPS
 Practical bayesian optimization of machinelearning algorithms,2012, InNIPS
 Improving neural networks bypreventing co-adaptation of feature detectors,2012, arXiv Preprint arXiv: 1207
 Training very deep networks,2015, In NIPS
 A hypercube-based encoding for evolving large-scale neuralnetworks,2009, In Artificial Life
 A genetic programming approach to designing convolutional neuralnetwork architectures,2017, In GECCO
 Modeling systems with internal state using evolino,2005, In GECCO
 3d shapenets: A deep representation forvolumetric shapes,2015, In CVPR
 Wide residual networks,2016, arXiv Preprint arXiv: 1605
 Neural architecture search with reinforcement learning,2017, In ICLR
