title,year,conference
 Finding approxi-mate local minima faster than gradient descent,2017, In Proceedings of the 49th Annual ACM SIGACTSymposium on Theory of Computing
 Kernel methods for deep learning,2009, In Advances in NeuralInformation Processing Systems
 Kernel design using boosting,2003, In Advances inNeural Information Processing Systems
 Scalablekernel methods via doubly stochastic gradients,2014, In Advances in Neural Information ProcessingSystems
 Near-optimal no-regret algorithmsfor zero-sum games,2015, Games and Economic Behavior
 Integral representations of positive definite functions,1953, Transactions of the AmericanMathematicalSociety
 Kernel choice and classifiability for RKHS embeddings of probability distributions,2009, InAdvances in Neural Information Processing Systems
 Notes on spherical harmonics and linear representations of lie groups,2009, 2009
 Introduction to online convex optimization,2016, Foundations and TrendsR in Optimization
 Logarithmic regret algorithms for online convexoptimization,2007, Machine Learning
 Empirical margin distributions and bounding thegeneralization error of combined classifiers,2002, Annals of Statistics
 Learning multiple layers of features from tiny images,2009, 2009
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 On the method of bounded differences,1989, Surveys in combinatorics
 Bayesian non-parametric kernel-learning,2016, In Proceedings of the 19th International Conference on ArtificialIntelligence and Statistics
 Random features for large-scale kernel machines,2007, In Advances inNeural Information Processing Systems
 Exponential convergence of Langevin distributions andtheir discrete approximations,1996, Bernoulli
 A brief introduction to boosting,1999, In Proceedings of the 16th International JointConference on Artificial Intelligence
 Learning kernels with random features,2016, In Advances in NeuralInformation Processing Systems
 On rings of operators,1949, reduction theory
 Deep fried convnets,2015, In Proceedings of the IEEE International Conference on ComputerVision
 Orthogonal random features,2016, In Advances in Neural Information ProcessingSystems
 A hitting time analysis of stochastic gradientLangevin dynamics,2017, arXiv preprint arXiv:1702
 In the game-theoretic view of 4,2015,1
 By Lemma E,1989,2
