title,year,conference
 Towards principled methods for training generative adversarialnetworks,2017, arXiv preprint arXiv:1701
 Wasserstein GAN,2017, arXiv preprintarXiv:1701
 Com-parison of maximum likelihood and GAN-based training of real NVPs,2017, arXiv preprintarXiv:1705
 Deep generative image models using aLaplacian pyramid of adversarial networks,2015, In Advances in neural information processing systems
 Adversarial feature learning,2016, arXiv preprintarXiv:1605
 Sur la distance de deux lois de probabilite,1957, C
 Generative adversarial nets,2014, In NIPS
 Improvedtraining of Wasserstein GANs,2017, arXiv preprint arXiv:1704
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In ICML
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Learning multiple layers of features from tiny images,2009, 2009
 Deep learning face attributes in the wild,2015, InProceedings of International Conference on Computer Vision (ICCV)
 Unrolled generative adversarialnetworks,2016, arXiv preprint arXiv:1611
 Fisher GAN,2017, arXiv preprint arXiv:1705
 f-GAN: Training generative neural samplersusing variational divergence minimization,2016, In Advances in Neural Information Processing Systems
 Conditional image synthesis with auxiliaryclassifier GANs,2016, arXiv preprint arXiv:1610
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2015, arXiv preprint arXiv:1511
 Variationalapproaches for auto-encoding generative adversarial networks,2017, arXiv preprint arXiv:1706
 Stabilizing training ofgenerative adversarial networks through regularization,2017, arXiv preprint arXiv:1705
 AmortisedMAP inference for image super-resolution,2016, arXiv preprint arXiv:1610
 Multiscale structural similarity for image qualityassessment,2003, In Signals
