title,year,conference
 Towards principled methods for training generative adversarialnetworks,2017, In arXiv preprint arXiv:1701
 Generalization and equilibriumin generative adversarial nets,2017, In arXiv preprint arXiv:1703
 The cramer distance as a solution to biased wassersteingradients,2017, In arXiv preprint arXiv:1705
 Began: Boundary equilibrium generativeadversarial networks,2017, In arXiv preprint arXiv:1703
 Mode regularized generativeadversarial networks,2017, In arXiv preprint arXiv:1705
 Com-parison of maximum likelihood and gan-based training of real nvps,2017, In arXiv preprintarXiv:1705
 Nice: non-linear independent componentsestimation,2014, In arXiv preprint arXiv:1410
 Generative adversarial nets,2014, In Proceedings of the NeuralInformation Processing Systems (NIPS)
 Draw: Arecurrent neural network for image generation,2015, In Proceedings of the International Conference onMachine Learning (ICML)
 Improvedtraining of wasserstein gans,2017, In arXiv preprint arXiv:1704
 Deep residual learning for imagerecognition,2015, In arXiv preprint arXiv:1512
 Ganstrained by a two time-scale update rule converge to a local nash equilibrium,2017, In arXiv preprintarXiv:1706
 A fast learning algorithm for deep beliefnets,2006, Neural Computation
 Densely connectedconvolutional networks,2017, In Proceedings of the Computer Vision and Pattern Recognition (CVPR)
 Denoising criterion forvariational auto-encoding framework,2015, In arXiv preprint arXiv:1509
 Generating images withrecurrent adversarial networks,2016, In arXiv preprint arXiv:1602
 An empirical analysis of the optimization ofdeep network loss surfaces,2016, In arXiv preprint arXiv:1612
 Energy-based generative adversarial network,2016, In arXivpreprint arXiv:1609
 Auto-encoding varational bayes,2014, In Proceedings of the NeuralInformation Processing Systems (NIPS)
 Imagenet classification with deep convo-lutional neural networks,2012, In Proceedings of the Neural Information Processing Systems (NIPS)
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Mmd gan:Towards deeper understanding of moment matching network,2017, In arXiv preprint arXiv:1705
 Revisiting classifier two-sample tests,2016, In arXiv preprintarXiv:1610
 The numerics of gans,2017, In Proceedings ofthe Neural Information Processing Systems (NIPS)
 Neural variational inference and learning in belief networks,2014, InProceedings of the International Conference on Machine Learning (ICML)
 Integral probability metrics and their generating classes of functions,1997, Advances inApplied Probability
 Estimating divergence functionalsand the likelihood ratio by penalized convex risk minimization,2008, In Proceedings of the NeuralInformation Processing Systems (NIPS)
 f-gan: Training generative neural samplersusing variational divergence minimization,2016, In arXiv preprint arXiv:1606
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2015, In arXiv preprint arXiv:1511
 Deep boltzmann machines,2009, In Proceedings of theInternational Conference on Machine Learning (ICML)
 Very deep convolutional networks for large-scale imagerecognition,2014, In arXiv preprint arXiv:1409
 Generative models and model criticism via optimized maximum meandiscrepancy,2017, In arXiv preprint arXiv:1611
 Re-thinking the inception architecture for computer vision,2015, In arXiv preprint arXiv:1512
 A note on the evaluation of generativemodels,2015, 5 November 2015
 Grundlehren der mathematischen wissenschaften,2009, In Optimal Transport: Old andNew
 On the quantitative analysis ofdecoder based generative models,2016, In International Conference on Learning Representation
