title,year,conference
 Population structure and cryptic relatedness in genetic associa-tion studies,2009, Statistical Science
 A map of human genome variation from population scalesequencing,2010, Nature
 Detecting gene-gene interactions that underlie human diseases,2009, Nature ReviewsGenetics
 Approximation by superpositions of a sigmoidal function,1989, Mathematics of Control
 The international hapmap project,2003, 2003
 Scaling probabilistic models of genetic variation tomillions of humans,2016, Nature Genetics
 Probabilistic models of genetic variation in structured populationsapplied to global human studies,2016, Bioinformatics
 Delving deep into rectifiers: Surpassing human-levelperformance on imagenet classification,2015, In International Conference on Computer Vision
 Non-linear causal discovery with additive noise models,2009, In Neural Information Processing Systems
 Causal Inference,2015, Cambridge University Press
 Learning representations for counterfactualinference,2016, In International Conference on Machine Learning
 Variance component model to account for sample structure ingenome-wide association studies,2010, Nature Genetics
 Random function priorsfor exchangeable arrays with applications to graphs and relational data,2012, In Neural InformationProcessing Systems
 Causaleffect inference with deep latent-variable models,2017, 2017
 Approximate bayesiancomputational methods,2012, Statistics and Computing
 Machine learning fordetecting gene-gene interactions,2006, Applied Bioinformatics
 Machine Learning: A Probabilistic Perspective,2012, MIT press
 Probabilistic reasoning in intelligent systems: networks of plausible inference,1988, MorganKaufmann
 A theory of inferred causation,1991, In Proceedings of the SecondInternational Conference on Principles of Knowledge Representation and Reasoning
 Principal components analysis corrects for stratification in genome-wide associationstudies,2006, Nature Genetics
 Inference of population structureusing multilocus genotype data,2000, Genetics
 Stochastic backpropagation and approx-imate inference in deep generative models,2014, In International Conference on Machine Learning
 Genetic structure of human populations,2002, Science
 Testing for genetic associations in arbitrarily structuredpopulations,2015, Nature
 Hierarchical implicit models and likelihood-freevariational inference,2017, In Neural Information Processing Systems
 Estimation and inference of heterogeneous treatment effects usingrandom forests,2015, arXiv preprint arXiv:1510
 A unified mixed-model method for association mapping that accounts formultiple levels of relatedness,2005, Nature Genetics
 On the identifiability of the post-nonlinear causal model,2009, InUncertainty in Artificial Intelligence
