title,year,conference
 Mitigating evasion attacks to deep neural networks viaregion-based classification,2017, Annual Computer Security Applications Conference (ACSAC)
 Adversarial examples are not easily detected: Bypassing tendetection methods,2017, ACM Workshop on Artificial Intelligence and Security (AISEC)
 Towards evaluating the robustness of neural networks,2017, InSecurity and Privacy (SP)
 Detecting adversarialsamples from artifacts,2017, arXiv preprint arXiv:1703
 Explaining and harnessing adversarialexamples,2015, 3rd International Conference on Learning Representations (ICLR)
 Improving neural networks by preventing co-adaptation of feature detectors,2012, arXiv preprintarXiv:1207
 Learning multiple layers of features from tiny images,2009, 2009
 The MNIST database of handwritten digits,1998, 1998
 Delving into transferable adversarial exam-ples and black-box attacks,2017, 5th International Conference on Learning Representations (ICLR)
 Exploring the space of adversarial images,2016, In Neural Networks(IJCNN)
 The spaceof transferable adversarial examples,2017, arXiv preprint arXiv:1704
