title,year,conference
 Neural module networks,2016, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Layer normalization,2016, arXiv preprintarXiv:1607
 Neural machine translation by jointlylearning to align and translate,2014, arXiv preprint arXiv:1409
 Hybrid speech recognition with deepbidirectional lstm,2013, In Automatic Speech Recognition and Understanding (ASRU)
 Neural turing machines,2014, arXiv preprintarXiv:1410
 Hybrid computing using a neural network with dynamic external memory,2016, Nature
 Long short-term memory,1997, Neural computation
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning
 Clevr: A diagnostic dataset for compositional language and elementary visualreasoning,2016, arXiv preprint arXiv:1612
 Inferring and executing programs for visual reasoning,2017, arXiv preprintarXiv:1705
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Imagenet classification with deep convo-Iutional neural networks,2012, In Advances in neural information processing Systems
 Ask me anything: Dynamic memory networks fornatural language processing,2016, In International Conference on Machine Learning
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Key-value memory networks for directly reading documents,2016, arXiv preprintarXiv:1606
 Glove: Global vectors for wordrepresentation,2014, In Proceedings of the 2014 conference on empirical methods in natural languageprocessing (EMNLP)
 Film: Visualreasoning with a general conditioning layer,2017, arXiv preprint arXiv:1709
 A simple neural network module for relational reasoning,2017, arXivpreprint arXiv:1706
 Highway networks,2015, arXivpreprintarXiv:1505
 Attention is all you need,2017, arXiv preprint arXiv:1706
