title,year,conference
 Empirical evaluation ofgated recurrent neural netWorks on sequence modeling,2014, arXiv preprint arXiv:1412
 Recurrent batch normal-ization,2016, CoRR
 A theoretically grounded application of dropout in recurrentneural networks,2016, In Advances in neural information processing systems
 Deep residual learning for image recog-nition,2015, CoRR
 Long short-term memory,1997, Neural computation
 Tying word vectors and word classifiers: Aloss framework for language modeling,2016, arXiv preprint arXiv:1611
 Zoneout:Regularizing rnns by randomly preserving hidden activations,2016, arXiv preprint arXiv:1606
 Temporal ensembling for semi-supervised learning,2016, arXiv preprintarXiv:1610
 Batch normal-ized recurrent neural networks,2016, In Acoustics
 Dropout withexpectation-linear regularization,2016, arXiv preprint arXiv:1609
 Stochastic gradient descent as approximatebayesian inference,2017, arXiv preprint arXiv:1704
 Building a large annotatedcorpus of english: The penn treebank,1993, Computational linguistics
 On the state of the art of evaluation in neural languagemodels,2017, arXiv preprint arXiv:1707
 Pointer sentinel mixturemodels,2016, CoRR
 Regularizing and optimizing lstm lan-guage models,2017, arXiv preprint arXiv:1708
 Revisiting activation regularization for lan-guage rnns,2017, arXiv preprint arXiv:1708
 Recurrentneural network based language model,2010, In Interspeech
 Using the oUtpUt embedding to improve langUage models,2016, arXiv preprintarXiv:1608
 Semi-sUpervised learning with ladder network,2015, CoRR
 RegUlarization with stochastic transfor-mations and pertUrbations for deep semi-sUpervised learning,2016, In Advances in Neural InformationProcessing Systems
 Twin networks: Matching the fUtUre for seqUence generation,2017, 2017
 Show and tell: A neUral imagecaption generator,2014, CoRR
 Recurrenthighway networks,2016, arXiv preprint arXiv:1607
