title,year,conference
 Interactive machine learning for end-user inno-vation,2017, In Proceedings of the AAAI Symposium Series: Designing the User Experience ofMachine Learning Systems
 Neural Photo Editing with In-trospective Adversarial Networks,2016, arXiv preprint
 Variational Lossy Autoencoder,2017, In Proceedings of the InternationalConference on Learning Representations (ICLR)
 Deepreinforcement learning from human preferences,2017, arXiv preprint
 Adversarial feature learning,2016, arXiv preprintarXiv:1605
 Im-Proved Training of Wasserstein GANs,2017, arXiv preprint
 Sequence tutor: Conservative fine-tuning of sequence generation models withkl-control,2017, In Proceedings of the International Conference on Learning Representations (ICLR)
 PercePtual losses for real-time style transfer andsuper-resolution,2016, In European Conference on Computer Vision
 AdversariallyRegularized Autoencoders for Generating Discrete Structures,2017, arXiv preprint
 Adam: A method for stochastic optimization,2015, In Proceedingsof the International Conference on Learning Representations (ICLR)
 Auto-encoding variational bayes,2013, In Proceedings of theInternational Conference on Learning Representations (ICLR)
 MNIST handwritten digit database,2010, 2010
 Precomputed real-time texture synthesis with markovian generativeadversarial networks,2016, In European Conference on Computer Vision
 Conditional Generative Adversarial Nets,2014, arXiv preprint
 Synthesizing thepreferred inputs for neurons in neural networks via deep generator networks,2016, In Advances inNeural Information Processing Systems (NIPS)
 In-vertible Conditional GANs for image editing,2016, In Workshop on Adversarial Training
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2015, CoRR
 Stochastic backpropagation andapproximate inference in deep generative models,2014, arXiv preprint arXiv:1401
 Learning structured output representation using deepconditional generative models,2015, In Advances in Neural Information Processing Systems (NIPS)
 Laddervariational autoencoders,2016, In Advances in Neural Information Processing Systems
 VAE with a VampPrior,2017, CoRR
 Texture networks:Feed-forward synthesis of textures and stylized images,2016, In Proceedings of the 33rd InternationalConference on Machine Learning (ICML)
 Sampling generative networks: Notes on a few effective techniques,2016, arXiv preprint
 All convolutional layers have a stride of 2,1024, After the final ReLU
