title,year,conference
 Kernel methods for deep learning,2009, In Advances in neuralinformation processing systems
 Deep gaussian processes,2013, In Artificial Intelligence andStatistics
 Avoiding pathologies invery deep networks,2014, In Artificial Intelligence and Statistics
 Uncertainty in deep learning,2016, PhD thesis
 Dropout as a bayesian approximation: Representing modeluncertainty in deep learning,2016, In international conference on machine learning
 Google vizier: A service for black-box optimization,1487, In Proceedings of the 23rd ACMSIGKDD International Conference on Knowledge Discovery and Data Mining
 Gaussian processes for big data,2013, arXiv preprintarXiv:1309
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Autogp: Exploring the capa-bilities and limitations of gaussian process models,2016, arXiv preprint arXiv:1610
 Hierarchical gaussian process latent variable models,2007, InProceedings ofthe 24th international conference on Machine learning
 Stochastic gradient descent as approximatebayesian inference,2017, arXiv preprint arXiv:1704
 Expo-nential expressivity in deep neural networks through transient chaos,2016, In Advances In NeuralInformation Processing Systems
 Regularized least-squares classification,2003, Nato ScienceSeries Sub Series III Computer and Systems Sciences
 Deep informationpropagation,2017, ICLR
 Computing with infinite networks,1997, In Advances in neural informationprocessing systems
 Bayesian classification with gaussian processes,1998, IEEETransactions on Pattern Analysis and Machine Intelligence
 Stochastic variationaldeep kernel learning,2016, In Advances in Neural Information Processing Systems
