title,year,conference
 Tensorflow: A system for large-scalemachine learning,2016, In OSDI
 Neural machine translation by jointlylearning to align and translate,2015, In ICLR
 Designing neural network architec-tures using reinforcement learning,2016, 2016
 A fast multilevel implementation of recursive spectral bisection forpartitioning unstructured problems,1994, Concurrency: practice and Experience
 Neural combinatorialoptimization with reinforcement learning,2016, arXiv preprint arXiv:1611
 Improvement of the efficiency of genetic algorithms for scalableparallel graph partitioning in a multi-level framework,2006, pp
 Imagenet: A large-scalehierarchical image database,2009, In Computer Vision and Pattern Recognition
 Dermatologist-level classification of skin cancer,2016, Nature
 Deep speech: Scaling up end-to-endspeech recognition,2014, arXiv preprint arXiv:1412
 Deep residual learning for imagerecognition,2016, In CVPR
 Long short-term memory,1997, Neural Computation
 Exploring thelimits of language modeling,2016, arXiv preprint arXiv:1602
 Adam: A method for stochastic optimization,2015, In ICLR
 Imagenet classification with deep convolu-tional neural networks,2012, In NIPS
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Systemml’s optimizer: Plan generationfor large-scale machine learning programs,2014, IEEE Data Engineering Bulletin
 Device placement optimizationwith reinforcement learning,2017, In International Conference on Machine Learning
 A parallelisable multi-level banded diffusion scheme for computing balanced partitionswith smooth boundaries,2007, pp
 Distillating knowledge about scotch,2009, 2009a
 Experimental analysis of the dual recursive bipartitioning algorithm forstatic mapping,1996, Research Report
 Distillating knowledge about scotch,2009, In Dagstuhl Seminar Proceedings
 Large-scale evolution of image classifiers,2017, 2017
 Going deeper with convolutions,2015, In CVPR
 Rethinkingthe inception architecture for computer vision,2016, In CVPR
 Deepface: Closing the gap tohuman-level performance in face verification,2014, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Pointer networks,2015, In NIPS
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, In Machine Learning
 Recurrent neural network regularization,2014, arXivpreprint arXiv:1409
 Neural architecture search with reinforcement learning,2017, In InternationalConference on Learning Representations
