title,year,conference
 Apprenticeship learning via inverse reinforcement learning,2004, InInternational Conference on Machine learning
 Hindsight experience replay,2017, InAdvances in neural information processing systems
 Distributed distributional deterministicpolicy gradients,2018, arXiv preprint arXiv:1804
 A distributional perspective on reinforcementlearning,2017, In International Conference on Machine Learning
 Representation learning: A review and newperspectives,2012, arXiv preprint arXiv:1206
 On theopportunities and risks of foundation models,2021, arXiv preprint arXiv:2108
 Openai gym,2016, arXiv preprint arXiv:1606
 Language models are few-shot learners,2020, arXiv preprintarXiv:2005
 Sample-efficientreinforcement learning with stochastic ensemble value expansion,2018, arXiv preprint arXiv:1807
 Dopamine: A research framework for deep reinforcement learning,2018, arXiv preprintarXiv:1812
 Actionable models:Unsupervised offline reinforcement learning of robotic skills,2021, arXiv preprint arXiv:2104
 Decision transformer: Reinforcement learning via sequencemodeling,2021, arXiv preprint arXiv:2106
 Evaluatinglarge language models trained on code,2021, arXiv preprint arXiv:2107
 Variationalempowerment as representation learning for goal-based reinforcement learning,2021, In InternationalConference on Machine Learning
 Distributional reinforcementlearning with quantile regression,2018, In Thirty-Second AAAI Conference on Artificial Intelligence
 A distributional code for value in dopamine-based reinforcementlearning,2020, Nature
 Transformers for one-shot visual imitation,2020, In Conference onRobot Learning
 On the sample complexityof the linear quadratic regulator,2020, Foundations of Computational Mathematics
 Bert: Pre-training of deepbidirectional transformers for language understanding,2019, arXiv preprint arXiv:1810
 Offline meta learning of exploration,2021, arXiv preprintarXiv:2008
 Animage is worth 16x16 words: Transformers for image recognition at scale,2020, arXiv preprintarXiv:2010
 RL2 : Fastreinforcement learning via slow reinforcement learning,2016, arXiv preprint arXiv:1611
 One-shot imitation learning,2017, In Advances in NeuralInformation Processing Systems
 Diversity is all you need:Learning diverse skills without a reward function,2019, In International Conference on LearningRepresentations
 Rewriting historywith inverse rl: Hindsight inference for policy improvement,2020, In Advances in neural informationprocessing systems
 C-learning: Learning to achievegoals via recursive classification,2021, In International Conference on Learning Representations
 One-shot visual imitationlearning via meta-learning,2017, In Conference on Robot Learning
 Learning robust rewards with adverserial inverse reinforce-ment learning,2018, In International Conference on Learning Representations
 D4RL: datasets for deepdata-driven reinforcement learning,2020, arXiv preprint arXiv:2004
 Addressing function approximation error inactor-critic methods,2018, In International Conference on Machine Learning
 Off-policy deep reinforcement learning withoutexploration,2019, In International Conference on Machine Learning
 Co-adaptation of algorithmic and implementational innovations in inference-based deep reinforcementlearning,2021, In Advances in neural information processing systems
 Policy information capacity: Information-theoretic measure for taskcomplexity in deep reinforcement learning,2021, In International Conference on Machine Learning
 Smile: Scalablemeta inverse reinforcement learning through context-conditional policies,2019, In Advances in NeuralInformation Processing Systems
 A divergence minimizationperspective on imitation learning methods,2020, In Conference on Robot Learning
 Emaq: Expected-maxq-learning operator for simple yet effective offline and online rl,2021, In International Conference onMachine Learning
 Learning to reach goals via iterated supervised learning,2021, In InternationalConference on Learning Representations
 Continuous deep q-learning withmodel-based acceleration,2016, In International Conference on Machine Learning
