title,year,conference
 Introduction to optimization methods,2013, Springer Science and Business Media
 Lazysvd: Even faster svd decomposition yet without agonizingpain,2016, Advances in Neural Information Processing Systems
 Numerical methods for partial differential equations,2014, Academic press
 Learning data-drivendiscretizations for partial differential equations,2019, Proceedings of the National Academy of Sciences
 Simulation as an engine of physicalscene understanding,2013, Proceedings of the National Academy of Sciences
 Practical gauss-newton optimisation for deeplearning,2017, In International Conference on Machine Learning
 Large-scale machine learning with stochastic gradient descent,2010, In Proceedings ofCOMPSTAT¡¯2010
 Neural ordinarydifferential equations,2018, In Advances in Neural Information Processing Systems
 The method of steepest descent for non-linear minimization problems,1944, Quarterlyof Applied Mathematics
 Adaptive subgradient methods for online learning andstochastic optimization,2011, Journal of machine learning research
 Hamiltonian neural networks,2019, In Advancesin Neural Information Processing Systems 
 Physical gradients for deep learning,2021, arXiv
 Difftaichi: Differentiable programming for physical simulation,2020, InternationalConference on Learning Representations (ICLR)
 Solid-State Physics,2003, Advanced texts in physics
 Adam: A method for stochastic optimization,2015, In InternationalConference on Learning Representations (ICLR)
 Machine learning-accelerated computational fluid dynamics,2021, Proceedings of the NationalAcademy of Sciences
 Imagenet classification with deepconvolutional neural networks,2012, In Advances in Neural Information Processing Systems
 Deep learning via hessian-free optimization,2010, In International conference on machinelearning
 Optimizing neural networks with kronecker-factored approximatecurvature,2015, In International conference on machine learning
 Deep dynamicalmodeling and control of unsteady fluid flows,2018, In Advances in Neural Information ProcessingSystems
 Learning mesh-based simulation with graph networks,2020, arXiv preprint:2010
 Physics-informed neural networks: Adeep learning framework for solving forward and inverse problems involving nonlinear partialdifferential equations,2019, Journal of Computational Physics
 Learning to measure the static friction coefficient in clothcontact,2020, In The Conference on Computer Vision and Pattern Recognition
 Mastering the game of Gowithout human knowledge,2017, Nature
 Differentiable physics andstable modes for tool-use and manipulation planning,2018, In Robotics: Science and Systems
 Numerical Linear Algebra,9780, EngineeringPro collection
 Solver-in-the-loop:Learning from differentiable physics to interact with iterative pde-solvers,2020, Advances in NeuralInformation Processing Systems
 Lagrangianfluid simulation with continuous convolutions,2020, In International Conference on LearningRepresentations
 Mathematical foundations of quantum mechanics,2018, Princeton university press
 Differentiable molecular simulationsfor control and learning,2020, arXiv:2003
 A globalized newton method for the accuratesolution of a dipole quantum control problem,2009, SIAM Journal on Scientific Computing
 Adadelta: an adaptive learning rate method,2012, arXiv:1212
