title,year,conference
 Black boxvariational inference for state space models,2015, arXiv preprint arXiv:1511
 NeUral machine translation by jointlylearning to align and translate,2014, arXiv preprint arXiv:1409
 Learning stochastic recUrrent networks,2014, arXiv preprintarXiv:1411
 DeepMind Lab,2016, arXiv preprintarXiv:1612
 A distributional perspective on reinforcementlearning,2017, arXiv preprint arXiv:1707
 Scheduled sampling for sequenceprediction with recurrent neural networks,2015, In Advances in Neural Information Processing Systems
 Learning and querying fastgenerative models for reinforcement learning,2018, arXiv preprint arXiv:1802
 Recurrent environmentsimulators,2017, arXiv preprint arXiv:1704
 Sequential neural modelswith stochastic layers,2016, In Advances in neural information processing systems
 Generative temporal models with memory,2017, arXiv preprintarXiv:1702
 Generating sequences with recurrent neural networks,2013, arXiv preprint arXiv:1308
 Towardsconceptual compression,2016, In Advances In Neural Information Processing Systems
 World models,2018, arXiv preprint arXiv:1803
 Deep variationalreinforcement learning for POMDPs,2018, arXiv preprint arXiv:1806
 Time-agnostic prediction:Predicting predictable video frames,2018, arXiv preprint arXiv:1808
 Planning and acting in partiallyobservable stochastic domains,1998, Artificial intelligence
 Video pixel networks,2016, arXiv preprint arXiv:1610
 A clockwork RNN,2014, arXivpreprint arXiv:1402
 Deep Kalman filters,2015, arXiv preprintarXiv:1511
 Predictive representations of state,2002, In Advances in neuralinformation processing systems
 Efficient structured inference for stochastic recurrentneural networks,2017, 2017
 Adaptive skipintervals: Temporal abstraction for recurrent dynamical models,2018, arXiv preprint arXiv:1808
 Action-conditionalvideo prediction using deep networks in atari games,2015, In Advances in Neural Information ProcessingSystems
 Imagination-augmented agents for deep reinforcement learning,2017, In Advances in Neural Information ProcessingSystems
 Semi-supervisedlearning with ladder networks,2015, In Advances in Neural Information Processing Systems
 A hierarchical latent variable encoder-decoder model for generatingdialogues,2017, In AAAI
 WaveNet: A generative model forraw audio,2016, arXiv preprint arXiv:1609
 ParallelwaveNet: Fast high-fidelity speech synthesis,2017, arXiv preprint arXiv:1711
 Predictive-state decoders: Encoding the future into recurrent networks,2017, InAdvances in Neural Information Processing Systems
