title,year,conference
 Wasserstein Generative Adversarial Net-works,2017, In Proceedings of the 34th International Conference on Machine Learning (ICML)
 Demystifying MMDGANs,2018, In Proceedings of the International Conference on Learning Representations (ICLR)
 Prescribed generativeadversarial networks,2020, arxiv:1910
 Im-proved training of Wasserstein GANs,2017, In Advances in neural information processing systems 31
 The Jordan Canonical Form of a Product of a Hermitian and aPositive Semidefinite Matrix,1991, Linear Algebra and its Applications
 Adam: A Method for Stochastic Optimization,2015, In Proceedingsof the International Conference on Learning Representations (ICLR)
 Auto-encoding Variational Bayes,2014, In Proceedings of theInternational Conference on Learning Representations (ICLR)
 Infomax-gan: Mutual information maxi-mization for improved adversarial image generation,2019, In NeurIPS 2019 Workshop on InformationTheory and Machine Learning
 Unrolled Generative AdversarialNetworks,2017, In Proceedings of the International Conference on Learning Representations (ICLR)
 Spectral normalizationfor generative adversarial networks,2018, In Proceedings of the International Conference on LearningRepresentations (ICLR)
 McGan: Mean and Covariance Feature MatchingGAN,2017, In Proceedings of the 34th International Conference on Machine Learning (ICML)
 A novel kernel Wasserstein distance on Gaussian measures: An application of identifyingdental artifacts in head and neck computed tomography,2020, Computers in Biology and Medicine
 Computational Optimal Transport,2019, Foundations and Trends®in Machine Learning
 Unsupervised representation learning with deepconvolutional generative adversarial networks,2016, In Proceedings of the International Conference onLearning Representations (ICLR)
 Conditional Generative Moment-Matching Net-works,2016, In Advances in Neural Information Processing Systems 29
 Veegan:Reducing Mode Collapse in GANs using Implicit Variational Learning,2017, In Advances in NeuralInformation Processing Systems 30
 Improving MMD-GAN training with repulsive lossfunction,2019, In Proceedings of the International Conference on Learning Representations (ICLR)
 Wasserstein Diver-gence for GANs,2018, In Proceedings of European Conference on Computer Vision (ECCV)
 Consistency regularization forgenerative adversarial networks,2020, In Proceedings of the International Conference on LearningRepresentations (ICLR)
