title,year,conference
 Massively multilingual sentence embeddings for zero-shotcross-lingual transfer and beyond,2019, Transactions of the Association for Computational Linguistics
 Unsupervised neural machinetranslation,2018, In 6th International Conference on Learning Representations
 Towards bilingual lexicon discovery fromvisually grounded speech audio,2019, Proc
 The effects of word order and segmentation on transla-tion retrieval performance,2000, In COLING 2000 Volume 1: The 18th International Conference onComputational Linguistics
 Example-based machine translation in the pangloss system,1996, In COLING 1996 Volume1: The 16th International Conference on Computational Linguistics
 Learning toscale multilingual representations for vision-language tasks,2020, European Conference in ComputerVision
 Improving translation memory fuzzy matching by paraphrasing,2015, InProceedings of the Workshop Natural Language Processing for Translation Memories
 A simple frame-work for contrastive learning of visual representations,2020, In Proceedings of the 37th InternationalConference on Machine Learning
 Infoxlm: An information-theoretic framework for cross-lingual language model pre-training,2020, ArXiv
 A matching technique in example-based machine translation,1994, In COLING 1994 Volume 1: The 15th International Conferenceon Computational Linguistics
 Imagenet: A large-scale hi-erarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Querylattice for translation retrieval,2014, In Proceedings of COLING 2014
 The best templates match technique for example based machinetranslation,2014, arXiv preprint arXiv:1406
 A multilingual view of unsuper-vised machine translation,2020, In Findings of the Association for Computational Linguistics: EMNLP2020
 Google's multilingual neuralmachine translation system: Enabling zero-shot translation,2017, Transactions of the Association forComputational Linguistics
 Mule: Mul-timodal universal language embedding,2020, In Proceedings of the AAAI Conference on ArtificialIntelligence
 Cross-lingual language model pretraining,2019, Advances inNeural Information Processing Systems (NeurIPS)
 Microsoft coco: Common objects in context,2014, In Europeanconference on computer vision
 Thutr: A translation retrieval system,2012, InProceedings of COLING 2012: Demonstration Papers
 Multilingual denoising pre-training for neural machine translation,2020, arXivpreprint arXiv:2001
 Languagemodels are unsupervised multitask learners,2019, OpenAI blog 1
 A generalized solution of the orthogonal procrustes problem,1966, Psychometrika
 Neural machine translation of rare words withsubword units,2016, In Proceedings of the 54th Annual Meeting of the Association for ComputationalLinguistics (Volume 1: Long Papers)
 Visual grounding in videofor unsupervised word translation,2020, In CVPR
 Unsupervised multi-modalneural machine translation,2019, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Language-agnostic visual-semantic embeddings,2019, In Proceedings of the IEEE International Conference onComputer Vision
 From image descriptions to visualdenotations: New similarity metrics for semantic inference over event descriptions,2014, TACL
