title,year,conference
 Apprenticeship learning via inverse reinforcement learning,2004, In R
 Hindsight experience replay,2017, In Advances in Neural InformationProcessing Systems
 Playing hard exploration gamesby watching youtube,2018, In Advances in Neural Information Processing Systems
 Density estimation using Real NVP,2016, arXiv preprintarXiv:1605
 A divergence minimization perspective on imitationlearning methods,2020, In Conference on Robot Learning
 Soft actor-critic: Off-policy maximum entropy deepreinforcement learning with a stochastic actor,2018, In International Conference on Machine Learning
 Generative adversarial imitation learning,2016, In Advances in Neural InformationProcessing Systems
 Imitation learning as f -divergenceminimization,2019, arXiv preprint arXiv:1905
 Discriminator-actor-critic:Addressing sample inefficiency and reward bias in adversarial imitation learning,2019, In InternationalConference on Learning Representations
 Human-level control through deep reinforcementlearning,2015, Nature
 Safe and efficient off-policy rein-forcement learning,2016, In Advances in Neural Information Processing Systems
 Visual reinforcement learning withimagined goals,2018, In Advances in Neural Information Processing Systems
 Planning with goal-conditioned policies,2019, In Advances inNeural Information Processing Systems
 Zero-shot visual imitation,2018, In International Conference on LearningRepresentations
 Deepmimic: Example-guided deepreinforcement learning of physics-based character skills,2018, ACM Transactions on Graphics
 Alvinn: An autonomous land vehicle in a neural network,1989, In Advances in neuralinformation processing systems
 Temporal Difference Models: Model-Free Deep RL forModel-Based Control,2018, In International Conference on Learning Representations
 Visual Hindsight Experience Replay,2019, Advances inNeural Information Processing Systems
 Universal Value Function Approximators,2015, InInternational Conference on Machine Learning
 State Aware Imitation Learning,2017, Advances in Neural InformationProcessing Systems
 Generative predecessor models for sample-efficientimitation learning,2019, In International Conference on Learning Representations
 Deterministic policygradient algorithms,2014, In International Conference on Machine Learning
 Policy Gradient Methods for ReinforcementLearning with Function Approximation,0047, Advances in Neural Information Processing Systems
 Generative adversarial imitation from observation,2018, arXiv preprintarXiv:1807
 Parallel wavenet: Fast high-fidelity speechsynthesis,2017, arXiv preprint arXiv:1711
 Random expert distillation: Imitation learningvia expert policy support estimation,2019, In International Conference on Machine Learning
 Robust imitation of diversebehaviors,2017, In Advances in Neural Information Processing Systems
 Maximum entropy inverse reinforcementlearning,2008, In Aaai
 Spatial smoothing ensures that similar state-actionpairs have similar value and is achieved by adding Gaussian noise to training samples of the targetstate when training the density estimator,2000, Temporal smoothing ensures that the learned value doesnot spike too suddenly
