title,year,conference
 Multi-label learning with incomplete classassignments,2011, In CVPR 2011 
 A systematic study of the class imbalanceproblem in convolutional neural networks,2018, Neural Networks
 Learning imbalanceddatasets with label-distribution-aware margin loss,2019, In Advances in Neural Information ProcessingSystems
 Class-balanced loss based oneffective number of samples,2019, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Imagenet: A large-scalehierarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Learning a deep convnet for multi-label classifi-cation with partial labels,2019, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Ava: A video datasetof spatio-temporally localized atomic visual actions,2018, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Learning from imbalanced data,2009, IEEE Transactions on knowledgeand data engineering
 Adasyn: Adaptive synthetic samplingapproach for imbalanced learning,2008, In 2008 IEEE international joint conference on neural networks(IEEE world congress on computational intelligence)
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Learning deep representation forimbalanced classification,2016, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Deep imbalanced learning forface recognition and attribute prediction,2019, IEEE transactions on pattern analysis and machineintelligence
 The class imbalance problem: A systematic study,2002, Intelligentdata analysis
 Striking the rightbalance with uncertainty,2019, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Learning multiple layers of features from tiny images,2009, 2009
 Microsoft coco: Common objects in context,2014, In Europeanconference on computer vision
 Focal loss for dense objectdetection,2017, In Proceedings of the IEEE international conference on computer vision
 Exploratory undersampling for class-imbalancelearning,2008, IEEE Transactions on Systems
 Distributed representationsof Words and phrases and their compositionality,2013, In Advances in neural information processingsystems
 Learning to model the tail,2017, In Advances inNeural Information Processing Systems
