title,year,conference
 Exploration by random networkdistillation,2018, arXiv preprint arXiv:1810
 A lyapunov-based approach to safe reinforcement learning,2018, In Advances in neural information processingsystems
 Better exploration with optimisticactor critic,2019, In Advances in Neural Information Processing Systems
 A globally convergent lagrangian barrier algorithm for optimiza-tion with general inequality constraints and simple bounds,1997, Mathematics of Computation of theAmerican Mathematical Society
 A new metric for probability distributions,2003, IEEETransactions on Information theory
 Diversity is all you need:Learning skills without a reward function,2018, arXiv preprint arXiv:1802
 Stochastic neural networks for hierarchical reinforce-ment learning,2017, arXiv preprint arXiv:1704
 Jensen-shannon divergence and hilbert space embedding,2004, InInternational Symposium onInformation Theory
 Addressing function approximation error inactor-critic methods,2018, arXiv preprint arXiv:1802
 Learning self-imitating diverse policies,2018, arXiv preprintarXiv:1805
 Soft actor-critic: Off-policy maxi-mum entropy deep reinforcement learning with a stochastic actor,2018, arXiv preprint arXiv:1801
 Variationalinformation maximizing exploration,2016, 2016
 Novelty search and the problem with objectives,2011, In Geneticprogramming theory and practice IX
 Deceptiveness and genetic algorithm dynamics,1991, In Foundationsof genetic algorithms
 Continuous control with deep reinforcement learning,2015, arXivpreprint arXiv:1509
 Stein variational policy gradient,2017, arXivpreprint arXiv:1704
 Deep exploration viabootstrapped dqn,2016, In Advances in neural information processing systems
 Randomized prior functions for deep reinforcementlearning,2018, In Advances in Neural Information Processing Systems
 Curiosity-driven explorationby self-supervised prediction,2017, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition Workshops
 Multi-goal reinforcement learn-ing: Challenging robotics environments and request for research,2018, arXiv preprint arXiv:1802
 Quality diversity: Anew frontier for evolutionarycomputation,2016, Frontiers in Robotics and AI
 Benchmarking safe exploration in deep reinforcementlearning,2019, openai
 The Wasserstein distance and approximation theorems,1985, Probability Theory andRelatedFields 
 Evolution strategies as ascalable alternative to reinforcement learning,2017, arXiv preprint arXiv:1703
 Trust regionpolicy optimization,2015, In International conference on machine learning
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Dynamics-aWareunsupervised discovery of skills,2019, arXiv preprint arXiv:1907
 Reinforcement learning: An introduction,1998, 1998
 Policy gradient meth-ods for reinforcement learning With function approximation,2000, In Advances in neural informationprocessing systems
 Distributional policy optimization: An alternativeapproach for continuous control,2019, arXiv preprint arXiv:1905
 Mujoco: A physics engine for model-basedcontrol,2012, In IROS
 Learning novel policies for tasks,2019, CoRR
