title,year,conference
 The space complexity of approximating the frequencymoments,2021, J
 LIBSVM: A library for support vector machines,2011, ACMTransactions on Intelligent Systems and Technology
 Low rank approximation and regression in input sparsitytime,2016, In Symposium on Theory of Computing Conference
 SAGA: A fast incremental gradientmethod with support for non-strongly convex composite objectives,2014, In Advances in NeuralInformation Processing Systems 27: Annual Conference on Neural Information Processing Systems
 Fast approxi-mation of matrix coherence and statistical leverage,2012, J
 Adaptive sampling for SGD by exploiting side information,2016, In Proceedings of the33nd International Conference on Machine Learning
 Accelerating stochastic gradient descent using predictive variancereduction,2018, In Advances in Neural Information Processing Systems 26
 Non-adaptive adaptivesampling on turnstile streams,2020, In Proccedings of the 52nd Annual ACM SIGACT Symposium onTheory of Computing
 OSNAP: faster numerical linear algebra algorithms via sparsersubspace embeddings,2013, In 54th Annual IEEE Symposium on Foundations of Computer Science
 On variancereduction in stochastic gradient descent and its asynchronous variants,2015, In Advances in NeuralInformation Processing Systems 28: Annual Conference on Neural Information Processing Systems
 A stochastic approximation method,1951, The annals of mathematicalstatistics
 Sub-sampled newton methods I: globallyconvergent algorithms,2016, CoRR
 Sub-sampled newton methods II: local conver-gence rates,2016, CoRR
 A stochastic gradient method with anexponential convergence rate for finite training sets,2018, In Advances in Neural Information ProcessingSystems 25: 26th Annual Conference on Neural Information Processing Systems
 Safe adaptive importance sampling,2017, In Advances inNeural Information Processing Systems 30: Annual Conference on Neural Information ProcessingSystems
 Newton-type methods for non-convex optimizationunder inexact hessian information,2019, Mathematical Programming
 Second-order optimization for non-convex machinelearning: an empirical study,2020, In Proceedings of the 2020 SIAM International Conference on DataMining
 Stochastic optimization with importance sampling for regularized lossminimization,2015, In Proceedings of the 32nd International Conference on Machine Learning ICML
