title,year,conference
 Consistencies andrates of convergence of jump-penalized least squares estimators,2009, The Annals of Statistics
 Statistical methods for dynamic treatment regimes,2013, Springer
 Double debiased machine learning nonparametric inferencewith continuous treatments,2020, arXiv preprint arXiv:2004
 Doubly robust policy evaluation and learning,2011, arXivpreprint arXiv:1103
 Doubly robust policy evaluationand optimization,2014, Statistical Science
 Deep neural networks for estimation andinference: Application to causal effects and other semiparametric estimands,2018, arXiv preprintarXiv:1809
 Covariate balancing propensity score for a con-tinuous treatment: Application to the efficacy of political advertisements,2018, The Annals of AppliedStatistics
 Deep learning,2015, nature
 Dynamic pricing with demand covariates,2016, Available at SSRN2765257
 Multiple data splitting for testing,2019, Department of Statistics
 Statistical inference of the value functionfor reinforcement learning in infinite horizon settings,2020, arXiv preprint arXiv:2001
 Balanced off-policy evaluation in general actionspaces,2020, In International Conference on Artificial Intelligence and Statistics
 Off-policy evaluation for slate recommendation,2017, In Advances in NeuralInformation Processing Systems
 Optimal Pricing and Investment in Electricity Supply: An Esay in Applied WelfareEconomics,2017, Routledge
 Optimal and adaptive off-policy evaluationin contextual bandits,2017, In International Conference on Machine Learning
 Error bounds for approximations with deep relu networks,2017, Neural Networks
 A robust method for esti-mating optimal treatment regimes,2012, Biometrics
