title,year,conference
 Seam carving for content-aware image resizing,2007, In SIGGRAPH
 A computational approach to edge-detection,1986, Ieee transactions on pattern analysis andmachine intelligence
 Stargan:Unified generative adversarial networks for multi-domain image-to-image translation,2018, In CVPR
 The cityscapes dataset for semantic urbanscene understanding,2016, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Autoaugment:Learning augmentation policies from data,2018, arXiv preprint arXiv:1805
 Approximate thin plate spline mappings,2002, In Europeanconference on computer vision
 Splines minimizing rotation-invariant semi-norms in sobolev spaces,1977, In Constructivetheory of functions of several variables
 Generative adversarial nets,2014, In NIPS
 Viton: An image-based virtualtry-on network,2018, In CVPR
 Image-to-image translation withconditional adversarial networks,2017, In CVPR
 Perceptual losses for real-time style transfer andsuper-resolution,2016, In ECCV
 Warpnet: Weakly supervisedmatching for single-view reconstruction,2016, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Learning to discovercross-domain relations with generative adversarial networks,2017, In ICML
 Unsupervised image-to-image translation networks,2017, InNIPS
 Adversariallearning of general transformations for data augmentation,2019, arXiv preprint arXiv:1909
 Poisson image editing,2003, In SIGGRAPHs
 Shift-map image editing,2007, In ICCV
 Singan: Learning a generative model from asingle natural image,2019, In Proceedings of the IEEE International Conference on Computer Vision
 Internal distribution matching for naturalimage retargeting,2018, CoRR
 An augmentationstrategy for medical image processing based on statistical shape model and 3d thin plate spline fordeep learning,2019, IEEE Access
 Deep image prior,2018, In Proceedings of theIEEE Conference on Computer Vision and Pattern Recognition
 Video-to-video synthesis,2018, In Advances in Neural Information Processing Systems(NeurIPS)
 Few-shotvideo-to-video synthesis,2019, In Advances in Neural Information Processing Systems (NeurIPS)
 The unreasonableeffectiveness of deep features as a perceptual metric,2018, arXiv preprint arXiv:1801
 Data augmenta-tion using learned transformations for one-shot medical image segmentation,2019, In Proceedings ofthe IEEE conference on computer vision and pattern recognition
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, In ICCV
 Toward multimodal image-to-image translation,2017, In Advances in neural informationprocessing systems
