title,year,conference
 Deep gaussian embedding of graphs: UnsUPer-vised inductive learning via ranking,2017, arXiv preprint arXiv:1707
 Learning phrase representations using rnn encoder-decoderfor statistical machine translation,2014, arXiv preprint arXiv:1406
 Convolutional neural networks ongraphs with fast localized spectral filtering,2016, In Advances in neural information processing systems
 A few useful things to know about machine learning,2012, Communications of theACM
 Just jump: Dynamic neighborhood aggregation in graph neural networks,2019, arXivpreprint arXiv:1904
 node2vec: Scalable feature learning for networks,2016, In Proceedingsof the 22nd ACM SIGKDD international conference on Knowledge discovery and data mining
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Semi-supervised classification with graph convolutional net-works,2016, arXiv preprint arXiv:1609
 Deep learning,2015, nature
 Gated graph sequence neuralnetworks,2015, arXiv preprint arXiv:1511
 Automatic differentiation inpytorch,2017, 2017
 PitfallSof graph neural network evaluation,2018, arXiv preprint arXiv:1811
 Graph attention networks,2017, arXiv preprint arXiv:1710
 Acomprehensive survey on graph neural networks,2020, IEEE Transactions on Neural Networks andLearning Systems
 Representation learning on graphs with jumping knowledge networks,2018, arXiv preprintarXiv:1806
 Gaan:Gated attention networks for learning on large and spatiotemporal graphs,2018, arXiv preprintarXiv:1803
 Pairnorm: Tackling oversmoothing in gnns,2019, In InternationalConference on Learning Representations
 Graph neural networks: A review of methods and applications,2018, arXiv preprintarXiv:1812
