title,year,conference
 Learning to pokeby poking: Experiential learning of intuitive physics,2016, In Advances in neural information processingsystems
 Unsupervised state representation learning in atari,2019, In Advances in Neural InformationProcessing Systems
 Aggregation in dynamic programming,1987, OperationsResearch
 Self-organizing neUral network that discovers sUrfaces inrandom-dot stereograms,1992, Nature
 Mine: mUtUal information neUral estimation,2018, arXiv preprintarXiv:1801
 An information-maximization approach to blind separationand blind deconvolUtion,1995, Neural computation
 A geometric perspective on optimalrepresentations for reinforcement learning,2019, In Advances in Neural Information Processing Systems
 Adaptive aggregation methods for infinite horizondynamic programming,1988, 1988
 Bert: Pre-training of deepbidirectional transformers for langUage Understanding,2019, In Proceedings of the 2019 Conference ofthe North American Chapter of the Association for Computational Linguistics: Human LanguageTechnologies
 Learning to act by predicting the fUtUre,2016, In InternationalConference on Learning Representations
 HyperbolicdiscoUnting and learning over mUltiple horizons,2019, arXiv preprint arXiv:1902
 Deepmdp:Learning continUoUs latent space models for representation learning,2019, In International Conferenceon Machine Learning
 Equivalence notions and model minimization inmarkov decision processes,2003, Artificial Intelligence
 Variational intrinsic control,2016, arXivpreprint arXiv:1611
 Noise-contrastive estimation: A new estimation principlefor unnormalized statistical models,2010, In Proceedings of the Thirteenth International Conference onArtificial Intelligence and Statistics
 Soft actor-critic: Off-policy maxi-mum entropy deep reinforcement learning with a stochastic actor,2018, arXiv preprint arXiv:1801
 Learning latent dynamics for planning from pixels,2019, In International Conference onMachine Learning
 Reinforcement learning with unsupervised auxiliary tasks,2016, arXivpreprint arXiv:1611
 State abstraction discovery from irrelevant state variables,2005, InIJCAI
 Learning state representations with robotic priors,2015, AutonomousRobots
 Scalable deep reinforcementlearning for vision-based robotic manipulation,2018, In Conference on Robot Learning
 Deep variational bayesfilters: Unsupervised learning of state space models from raw data,2016, In International Conference onLearning Representations
 Learning with good feature representations in bandits and in rlwith a generative model,2019, arXiv preprint arXiv:1911
 Stochastic latent actor-critic:Deep reinforcement learning with a latent variable model,2019, arXiv preprint arXiv:1907
 State representa-tion learning for control: An overview,2018, Neural Networks
 Towards a unified theory of state abstraction formdps,2006, In ISAIM
 Self-organization in a perceptual network,1988, Computer
 Learning to navigate,2019, In 1st International Workshop on Multimodal Understandingand Learning for Embodied Applications
 Playing atari with deep reinforcement learning,2013, arXiv preprintarXiv:1312
 Near-optimal representation learningfor hierarchical reinforcement learning,2018, 2018
 Representation learning with contrastive predictivecoding,2018, arXiv preprint arXiv:1807
 On variationalbounds of mutual information,2019, arXiv preprint arXiv:1905
 Smdp homomorphisms: an algebraic approach toabstraction in semi-markov decision processes,2003, In Proceedings of the 18th international jointconference on Artificial intelligence
 Loss is its own reward:Self-supervision for reinforcement learning,2016, arXiv preprint arXiv:1612
 Understanding the limitations of variational mutual informationestimators,2019, arXiv preprint arXiv:1910
 An information-theoretic approach to curiosity-driven reinforcementlearning,2012, Theory in Biosciences
 Decoupling representation learningfrom reinforcement learning,2020, Technical report
 Contrastive bidirectional transformerfor temporal representation learning,2019, arXiv preprint arXiv:1906
 Reinforcement learning: An introduction,2018, MIT press
 Discovery of useful questions as auxiliarytasks,2019, In Advances in Neural Information Processing Systems
 Embed to control:A locally linear latent dynamics model for control from raw images,2015, In Advances in neuralinformation processing Systems
 Unsupervised visuomotor controlthrough distributional planning networks,2019, In Robotics Science and Systems
