title,year,conference
 Agent57: Outperforming the atari human benchmark,2020, InInternational Conference on Machine Learning
 A distributional perspective on reinforcementlearning,2017, arXiv preprint arXiv:1707
 Dota 2 with large scaledeep reinforcement learning,2019, arXiv preprint arXiv:1912
 Path integralguided policy search,2017, 2017 IEEE International Conference on Robotics and Automation (ICRA)
 Long-term recurrent convolutional networks for visualrecognition and description,2015, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Carla: Anopen urban driving simulator,2017, arXiv preprint arXiv:1711
 Soft actor-critic: Off-policy maxi-mum entropy deep reinforcement learning with a stochastic actor,2018, arXiv preprint arXiv:1801
 Dream to control: Learningbehaviors by latent imagination,2019, arXiv preprint arXiv:1912
 Learning latent dynamics for planning from pixels,2019, In International Conference onMachine Learning
 Double q-learning,2010, Advances in neural information processing systems
 Rainbow: Combining improvements indeep reinforcement learning,2017, arXiv preprint arXiv:1710
 3d convolutional neural networks for human actionrecognition,2012, IEEE transactions on pattern analysis and machine intelligence
 Recurrentexperience replay in distributed reinforcement learning,2018, In International conference on learningrepresentations
 Large-scale videoclassification with convolutional neural networks,2014, In 2014 IEEE Conference on Computer Visionand Pattern Recognition
 Image augmentation is all you need: Regularizingdeep reinforcement learning from pixels,2020, arXiv preprint arXiv:2004
 Curl: Contrastive unsupervised representationsfor reinforcement learning,2020, Proceedings of the 37th International Conference on Machine Learning
 Continuous control with deep reinforcement learning,2016, In ICLR
 Human-level controlthrough deep reinforcement learning,2015, Nature
 Asynchronous methods for deep reinforcementlearning,2016, In International conference on machine learning
 Learningdexterous in-hand maniPulation,2018, CoRR
 Learning ComPlex Dexterous ManiPulation with DeeP ReinforcementLearning and Demonstrations,2018, In Proceedings of Robotics: Science and Systems (RSS)
 Habitat: A Platform for embodied airesearch,2019, In Proceedings of the IEEE International Conference on Computer Vision
 Prioritized experience replay,2015, arXivpreprint arXiv:1511
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Mastering the gameof go with deep neural networks and tree search,2016, Nature
 Mastering the game ofgo without human knowledge,2017, Nature
 Two-stream convolutional networks for action recognitionin videos,2014, In Advances in neural information processing systems
 Ucf101: A dataset of 101 human actionsclasses from videos in the wild,2012, arXiv preprint arXiv:1212
 Reinforcement Learning: An Introduction,1998, MIT Press
 Deepmind control suite,2018, arXiv preprintarXiv:1801
 Learning spa-tiotemporal features with 3d convolutional networks,2015, In Proceedings of the IEEE internationalconference on computer vision
 Early Fusion for Goal Directed Robotic Vision,2019, In International Conference on IntelligentRobots and Systems (IROS)
 Non-local neural networks,2018, InProceedings of the IEEE conference on computer vision and pattern recognition
 Duelingnetwork architectures for deep reinforcement learning,2016, In International conference on machinelearning 
 Im-proving sample efficiency in model-free reinforcement learning from images,2019, arXiv preprintarXiv:1910
