title,year,conference
 Good-enough compositional data augmentation,2020, In Proceedings of the 58th AnnualMeeting of the Association for Computational Linguistics
 Natural Language Processing with Python,0596, O’ReillyMedia
 A large anno-tated corpus for learning natural language inference,2015, In Proceedings of the 2015 Conference onEmpirical Methods in Natural Language Processing (EMNLP)
 Semantics derived automatically from lan-guage corpora contain human-like biases,0036, Science
 Don’t take the easy way out: Ensemblebased methods for avoiding known dataset biases,2019, arXiv preprint arXiv:1909
 Evaluating nlp models via contrast sets,2020, ArXiv
 Lipstick on a pig: Debiasing methods cover up systematic genderbiases in word embeddings but do not remove them,2019, arXiv preprint arXiv:1903
 Unlearn dataset bias in natural language inference by fittingthe residual,2019, arXiv PrePrint arXiv:1908
 Syntactic data augmentationincreases robustness to inference heuristics,2020, pp
 Adver-sarial NLI: A new benchmark for natural language understanding,2020, In Proceedings of the 58thAnnual Meeting of the Association for ComPutational Linguistics
 Gender bias incoreference resolution: Evaluation and debiasing methods,2018, arXiv preprint arXiv:1804
 Learning gender-neutral wordembeddings,2018, In Proceedings of the 2018 Conference on Empirical Methods in Natural LanguageProcessing
 Towards robustifying nli models against lexical dataset biases,2020, arXivpreprint arXiv:2005
