title,year,conference
 Good semi-supervised learning that requires a bad gan,2017, In Advances in neural information processing systems
 Semi-supervised learning on graphs with generative adversarialnets,2018, In Proceedings of the 27th ACM International Conference on Information and KnowledgeManagement
 Semi-supervised classification with graph convolutional net-works,2016, arXiv preprint arXiv:1609
 Semi-supervised learning with gans: Mani-fold invariance with improved inference,2017, In Advances in Neural Information Processing Systems
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Semi-supervisedly co-embeddingattributed networks,2019, In Advances in Neural Information Processing Systems
 Semi-supervised learning with generative adversarial networks,2016, arXiv preprintarXiv:1606
 Deepwalk: Online learning of social repre-sentations,2014, In Proceedings of the 20th ACM SIGKDD international conference on Knowledgediscovery and data mining
 Graph attention networks,2017, arXiv preprint arXiv:1710
 Deep graph infomax,2018, arXiv preprint arXiv:1809
 Deep learning via semi-supervised embedding,2012, In Neural Networks: Tricks of the Trade
 Acomprehensive survey on graph neural networks,2019, arXiv preprint arXiv:1901
 Learning from labeled and unlabeled data with label propa-gation,2002, Tech
 Revisiting semi-supervised learningwith graph embeddings,2016, arXiv preprint arXiv:1603
 Gaan:Gated attention networks for learning on large and spatiotemporal graphs,2018, arXiv preprintarXiv:1803
