title,year,conference
 Optimization and abstraction:A synergistic approach for analyzing neural network robustness,2019, In Proceedings of the 40th ACMSIGPLAN Conference on Programming Language Design and Implementation
 Universal approximation with certifiednetworks,2020, In International Conference on Learning Representations
 Quadratic polynomialslearn better image features,2009, Technical report
 Approximation with artificial neural networks,2001, 2001
 Approximation by superpositions of a sigmoidal function,1989, Mathematics of Control
 Ai2: Safety androbustness certification of neural networks with abstract interpretation,2018, In 2018 IEEE Symposiumon Security and Privacy (SP)
 The zonotope abstract domain taylor1+,2009, InInternational Conference on Computer Aided Verification
 Explaining and harnessing adversarialexamples,2015, In International Conference on Learning Representations
 On the effectiveness of intervalbound propagation for training verifiably robust models,2018, arXiv preprint arXiv:1810
 Relu deep neural networks and linear finiteelements,2018, arXiv preprint arXiv:1807
 Multilayer feedforward networks areuniversal approximators,1989, Neural networks
 Achieving verified robustness to symbol substitutionsvia interval bound propagation,2019, In Proceedings of the 2019 Conference on Empirical Methods inNatural Language Processing and the 9th International Joint Conference on Natural LanguageProcessing
 Reluplex: An efficientsmt solver for verifying deep neural networks,2017, In International Conference on Computer AidedVerification
 Universal approximation with deep narrow networks,2019, arXiv preprintarXiv:1905
 Resnet with one-neuron hidden layers is a universalapproximator,2018, In S
 Differentiable abstract interpretation for provablyrobust neural networks,2018, In International Conference on Machine Learning (ICML)
 Rectified linear units improve restricted boltzmann machines,2010, InICML
 An abstract domain forcertifying neural networks,2019, Proceedings of the ACM on Programming Languages
 Evaluating robustness of neural networks withmixed integer Programming,2019, In 7th International Conference on Learning Representations
 Formal security analysisof neural networks using symbolic intervals,2018, In 27th USENIX Security Symposium (USENIXSecurity 18)
 Provable defenses against adversarial examPles via the convex outeradversarial PolytoPe,2018, volume 80 of Proceedings of Machine Learning Research
 Scaling Provable adversarialdefenses,2018, In Proceedings of the 32nd International Conference on Neural Information ProcessingSystems
 Towards stable and efficient training of verifiably robust neural networks,2020, InInternational Conference on Learning Representations
 From Lem,2021, B
