title,year,conference
 Residual algorithms: Reinforcement learning with function approximation,1995, InMachine Learning Proceedings 1995
 Successor features for transfer in reinforcement learning,2017, In Advances in neuralinformation processing systems
 Transfer in deep reinforcement learning usingsuccessor features and generalised policy improvement,2018, In International Conference on MachineLearning
 Dynamic Programming,1957, Princeton University Press
 Dopamine: A research framework for deep reinforcement learning,2018, arXiv preprintarXiv:1812
 Improving generalization for temporal difference learning: The successor representa-tion,1993, Neural Computation
 More robust doubly robustoff-policy evaluation,2018, In International Conference on Machine Learning
 Addressing function approximation error inactor-critic methods,2018, In International Conference on Machine Learning
 Benchmarking batchdeep reinforcement learning algorithms,2019, arXiv preprint arXiv:1910
 Off-policy deep reinforcement learning withoutexploration,2019, In International Conference on Machine Learning
 The successor representation and temporal context,2012, Neural Computation
 Disentangled cumulants help successor representationstransfer to new tasks,2019, arXiv preprint arXiv:1911
 Rainbow: Combining improvements indeep reinforcement learning,2017, arXiv preprint arXiv:1710
 Successor uncertainties: exploration and uncertainty in temporal differencelearning,2019, In Advances in Neural Information Processing Systems
 Doubly robust off-policy value evaluation for reinforcement learning,2016, InInternational Conference on Machine Learning
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Imitation learning via off-policy distributionmatching,2019, arXiv preprint arXiv:1912
 Deep successorreinforcement learning,2016, arXiv preprint arXiv:1606
 State represen-tation learning for control: An overvieW,2018, Neural Networks
 ToWard minimax off-policy value estimation,2015, InArtificial Intelligence and Statistics
 Continuous control With deep reinforcement learning,2015, arXivpreprint arXiv:1509
 Breaking the curse of horizon: Infinite-horizon off-policy estimation,2018, In Advances in Neural Information Processing Systems
 Understanding the curse of horizon in off-policyevaluation via conditional importance sampling,2019, arXiv preprint arXiv:1910
 Off-policy policy gradient Withstate distribution correction,2019, arXiv preprint arXiv:1904
 Eigenoption discovery through the deep successor representation,2017, arXiv preprintarXiv:1710
 Count-based exploration With thesuccessor representation,2018, arXiv preprint arXiv:1807
 Multi-step off-policy learning with-out importance sampling ratios,2017, arXiv preprint arXiv:1702
 Human-levelcontrol through deep reinforcement learning,2015, Nature
 Black-box off-policy estimation for infinite-horizon reinforcement learning,2020, arXiv preprint arXiv:2003
 Safe and efficient off-policyreinforcement learning,2016, In Advances in Neural Information Processing Systems
 Dualdice: Behavior-agnostic estimation ofdiscounted stationary distribution corrections,2019, In Advances in Neural Information ProcessingSystems
 Algaedice:Policy gradient from arbitrary experience,2019, arXiv preprint arXiv:1912
 Off-policy temporal-difference learning withfunction approximation,2001, In International Conference on Machine Learning
 Convex analysis,1970, Princeton university press
 Prioritized experience replay,2016, InInternational Conference on Learning Representations
 Off-policy evaluation for slate recommendation,2017, In Advances in NeuralInformation Processing Systems
 Data-efficient off-policy policy evaluation for reinforcementlearning,2016, In International Conference on Machine Learning
 Stable policy optimization via off-policy divergence regularization,2020, arXiv preprint arXiv:2003
 Deep reinforcement learning with double q-learning,2016, In AAAI
 Dual representations for dynamic programmingand reinforcement learning,2007, In 2007 IEEE International Symposium on Approximate DynamicProgramming and Reinforcement Learning
 Stable dual dynamic pro-gramming,2008, In Advances in neural information processing systems
 Optimal and adaptive off-policy evaluationin contextual bandits,2017, In International Conference on Machine Learning
 Towards optimal off-policy evaluation for rein-forcement learning with marginalized importance sampling,2019, In Advances in Neural InformationProcessing Systems
 Gendice: Generalized offline estimation ofstationary values,2020, arXiv preprint arXiv:2002
 Deep residual reinforcement learn-ing,2020, In Proceedings of the 19th International Conference on Autonomous Agents and MultiAgentSystems
 Gradientdice: Rethinking generalized offlineestimation of stationary values,2020, arXiv preprint arXiv:2001
 Reinforcement learning design for cancerclinical trials,2009, Statistics in medicine
 Visual semantic planning using deep successor representations,2017, In Proceedingsof the IEEE International Conference on Computer Vision
