title,year,conference
 The nlm indexing initiative,2000, InProceedings of the AMIA Symposium
 Uses of electronic health records forpublic health surveillance to advance public health,2015, Annual review of public health
 Bert: Pre-training of deepbidirectional transformers for language understanding,2018, arXiv preprint arXiv:1810
 Towards a comprehensive medical language processing system: methods and is-sues,1997, In Proceedings of the AMIA annual fall symposium
 Autoentity: automated entity detection from massive text corpora,2017, 2017
 Mining electronic health records: towards betterresearch applications and clinical care,2012, Nature Reviews Genetics
 Time series analysis of nursingnotes for mortality prediction via a state transition topic model,2015, In Proceedings of the 24th ACMinternational on conference on information and knowledge management
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Adaptation of deep bidirectional multilingual transformers forrussian language,2019, arXiv preprint arXiv:1905
 The uet-cam system in thebiocreative v cdr task,2015, In Fifth BioCreative challenge evaluation workshop
 Taggerone: joint named entity recognition and normalization withsemi-markov models,2016, Bioinformatics
 Dnorm: disease name normalization withpairwise learning to rank,2013, Bioinformatics
 Analyzing pat-terns of drug use in clinical notes for patient safety,2012, AMIA Summits on Translational ScienceProceedings
 A survey on deep learning for named entityrecognition,2020, IEEE Transactions on Knowledge and Data Engineering
 Leveraginglinguistic structures for named entity recognition with bidirectional recursive neural networks,2017, InProceedings of the 2017 Conference on Empirical Methods in Natural Language Processing
 A hybrid method for normalization of medicalconcepts in clinical narrative,2018, In 2018 IEEE International Conference on Healthcare Informatics(ICHI)
 Multi-task medical concept normalization usingmulti-view convolutional neural network,2018, In AAAI
 End-to-end sequence labeling via bi-directional lstm-cnns-crf,2016, arXivpreprint arXiv:1603
 Leveraging ehr data for outcomes and comparative effectiveness research inoncology,2012, Current oncology reports
 Distant supervision for relation extractionwithout labeled data,2009, In Proceedings of the Joint Conference of the 47th Annual Meeting of theACL and the 4th International Joint Conference on Natural Language Processing of the AFNLP
 Improving the scala-bility of semi-markov conditional random fields for named entity recognition,2006, In Proceedings ofthe 21st International Conference on Computational Linguistics and 44th Annual Meeting of theAssociation for Computational Linguistics
 Deep contextualized word representations,2018, arXiv preprint arXiv:1802
 Modeling missing data in distant super-vision for information extraction,2013, Transactions of the Association for Computational Linguistics
 The analysis and processingof clinical narrative,1986, Medinfo
 Learning namedentity tagger using domain-specific dictionary,2018, arXiv preprint arXiv:1809
 Identification and use of frailty indicators from text toexamine associations with clinical outcomes among patients with heart failure,2016, In AMIA AnnualSymposium Proceedings
 Fast and accurate entityrecognition with iterated dilated convolutions,2017, arXiv preprint arXiv:1702
 A local detection approach for namedentity recognition and mention detection,2017, In Proceedings of the 55th Annual Meeting of theAssociation for Computational Linguistics (Volume 1: Long Papers)
 Towards personalized medicine: lever-aging patient similarity and drug similarity analytics,2014, AMIA Summits on Translational ScienceProceedings
