title,year,conference
 The language of violent jihad,2021, Cambridge UniversityPress
 Deceptive identity performance: Offender moves and multiple identitiesin online child abuse conversations,2019, Applied Linguistics
 Assisted excitation of activations:A learning technique to improve object detectors,2019, In Computer Vision and Pattern Recognition(CVPR)
 Combining predation heuristics andchat-like features in sexual predator identification,2012, CLEF
 Harnessing deep neuralnetworks with logic rules,2016, In Proceedings of the 54th Annual Meeting of the Association forComputational Linguistics
 Deep generative models with learnable knowledge constraints,2018, In Advances in NeuralInformation Processing Systems
 A novel way of identifying cyber predators,2017, InarXiv preprint arXiv:1712
 Effective approaches to attention-basedneural machine translation,1412, In Empirical Methods in Natural Language Processing
 Neural textnormalization with subword units,2019, In North American Chapter of the Association for ComputationalLinguistics: Human Language Technologies
 Corpus linguistics,2003, The Oxford handbook of computationallinguistics
 Incorporating prior domainknowledge into deep neural networks,2018, IEEE Big Data
 Who is killed by police: Introducing supervised attention forhierarchical LSTMs,2018, In International Conference on Computational Linguistics
 GloVe: Global vectors for wordrepresentation,2014, In Empirical Methods in Natural Language Processing
 Interpretingattention models with human visual attention in machine reading comprehension,2020, In ACL SIGNLLConference on Computational Natural Language Learning (CoNLL)
 ”Our Little Secret”: Pinpointing potential predators,2014, SecurityInformatics
 On the dimensionality of word embedding,2018, In Advances in NeuralInformation Processing Systems
