title,year,conference
 Learning to prune: Speeding up repeated computations,2019, arXiv preprintarXiv:1904
 Learning to learn by gradient descent by gradientdescent,2016, In Advances in neural information processing systems
 Learning-theoreticfoundations of algorithm configuration for combinatorial partitioning problems,2016, arXiv preprintarXiv:1611
 A general theory of sample complex-ity for multi-item profit maximization,2018, In Proceedings of the 2018 ACM Conference on Economicsand Computation
 Understanding deep architectureswith reasoning layer,2020, arXiv preprint arXiv:2006
 Incremental learning-to-learn with statistical guarantees,2018, arXiv preprint arXiv:1803
 Learning-to-learnstochastic gradient descent with biased regularization,2019, arXiv preprint arXiv:1903
 rl2 : Fastreinforcement learning via slow reinforcement learning,2016, arXiv preprint arXiv:1611
 Forward and reversegradient-based hyperparameter optimization,2017, arXiv preprint arXiv:1703
 Meta-learning for predictive knowledge architectures: A case study using tidbd on a sensor-rich roboticarm,2019, In Proceedings of the 18th International Conference on Autonomous Agents and MultiAgentSystems
 Tight analyses fornon-smooth stochastic gradient descent,2018, arXiv preprint arXiv:1812
 Making the last iterate of sgd informationtheoretically optimal,2019, arXiv preprint arXiv:1904
 Learning to optimize,2016, arXiv preprint arXiv:1606
 Meta-sgd: Learning to learn quickly for few-shot learning,2017, arXiv preprint arXiv:1707
 Accelerating sgd with momentum for over-parameterized learn-ing,2018, arXiv preprint arXiv:1810
 Gradient-based hyperparameter optimiza-tion through reversible learning,2015, In International Conference on Machine Learning
 Optimization as a model for few-shot learning,2016, 2016
 Meta-learning with latent embedding optimization,2018, arXiv preprintarXiv:1807
 Local gain adaptation in stochastic gradient descent,1999, 1999
 Stochastic gradient descent for non-smooth optimization: Conver-gence results and optimal averaging schemes,2013, In International conference on machine learning
 Adapting bias by gradient descent: An incremental version of delta-bar-delta,1992, InAAAI
 Introduction to the non-asymptotic analysis of random matrices,2010, arXiv preprintarXiv:1011
 Understanding short-horizon bias instochastic meta-optimization,2018, arXiv preprint arXiv:1803
