title,year,conference
 Mean actor critic,2017, stat
 Go gradient for expectation-basedobjectives,2019, arXiv preprint arXiv:1901
 Implicit reparameterization gradients,2018, InAdvances in Neural Information Processing Systems
 Optimization of stochastic systems via simulation,1989, In Proceedings of the 21stconference on Winter simulation
 Backpropagationthrough the void: Optimizing control variates for black-box gradient estimation,2018, 2018
 Muprop: Unbiased backpropagationfor stochastic neural networks,2016, 2016
 A variational approach to bayesian logistic regression modelsand their extensions,1997, In Sixth International Workshop on Artificial Intelligence and Statistics
 Categorical reparameterization with gumbel-softmax,2016, arXivpreprint arXiv:1611
 Pathwise derivatives for multivariate distributions,2019, InThe 22nd International Conference on Artificial Intelligence and Statistics
 Pathwise derivatives beyond the reparameterization trick,2018, InInternational Conference on Machine Learning
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 One-shot learning by inverting acompositional causal process,2013, In Advances in neural information processing systems
 MNIST handwritten digit database,2010, 2010
 The concrete distribution: A continuousrelaxation of discrete random variables,2016, 2016
 Variational inference for monte carlo objectives,2016, arXiv preprintarXiv:1602
 Recurrent models of visual attention,2014, InAdvances in neural information processing systems
 Monte carlo gradientestimation in machine learning,2019, arXiv preprint arXiv:1906
 Machine learning: a probabilistic perspective,2012, MIT press
 Reparameterization gradients throughacceptance-rejection sampling algorithms,2017, In Proceedings of the 20th International Conference onArtificial Intelligence and Statistics
 Connectionist learning of belief networks,1992, Artificial intelligence
 Black box variational inference,2014, In ArtificialIntelligence and Statistics
 Stochastic backpropagation andapproximate inference in deep generative models,2014, In International Conference on MachineLearning
 The generalized reparameterizationgradient,2016, In Advances in neural information processing systems
 Gradient estimation usingstochastic computation graphs,2015, In Advances in Neural Information Processing Systems
 Policy gradient meth-ods for reinforcement learning with function approximation,2000, In Advances in neural informationprocessing systems
 Doubly stochastic variational bayes for non-conjugateinference,2014, In International conference on machine learning
 Local expectation gradients for black box variationalinference,2015, In Advances in neural information processing systems
 Evaluating the variance of likelihood-ratio gradient estimators,2017, InInternational Conference on Machine Learning
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
