title,year,conference
 Audio-visual scene-aware dialog,2019, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Neural module networks,2016, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Layer normalization,2016, arXiv preprintarXiv:1607
 Neural machine translation by jointlylearning to align and translate,2015, In Yoshua Bengio and Yann LeCun (eds
 Deep reinforcement learning for mention-ranking corefer-ence models,2016, In Proceedings of the 2016 Conference on Empirical Methods in Natural LanguageProcessing
 Understanding the difficulty of training deep feedforward neuralnetworks,2010, In Proceedings of the thirteenth international conference on artificial intelligence andstatistics
 Neural module networksfor reasoning over text,2020, In International Conference on Learning Representations
 Visual concept-metaconceptlearning,2019, In Advances in Neural Information Processing Systems
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Cnn architectures forlarge-scale audio classification,2017, In Acoustics
 Joint student-teacher learning foraudio-visual scene-aware dialog,2019, Proc
 Naturallanguage object retrieval,2016, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Explainable neural computation viastack neural module networks,2018, In Proceedings of the European conference on computer vision(ECCV)
 Data recombination for neural semantic parsing,2016, In Proceedings ofthe 54th Annual Meeting of the Association for Computational Linguistics (Volume 1: LongPapers)
 Clevr: A diagnostic dataset for compositional language and elementary visualreasoning,2017, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Inferring and executing programs for visual reason-ing,2017, In Proceedings of the IEEE International Conference on Computer Vision
 Convolutional neural networks for sentence classification,2014, In Proceedings of the 2014Conference on Empirical Methods in Natural Language Processing (EMNLP)
 Adam: A method for stochastic optimization,2015, In InternationalConference on Learning Representations (ICLR)
 Visual coreferenceresolution in visual dialog using neural module networks,2018, In Proceedings of the EuropeanConference on Computer Vision (ECCV)
 Leveraging topicsand audio features With multimodal attention for audio visual scene-aWare dialog,2019, arXiv preprintarXiv:1912
 End-to-end multimodal dialog systems with hierarchicalmultimodal attention on video features,2019, In DSTC7 at AAAI2019 workshop
 Multimodal transformer networks forend-to-end video-grounded dialogue systems,2019, In Proceedings of the 57th Annual Meeting of theAssociation for Computational Linguistics
 Bridging text andvideo: A universal multimodal transformer for video-audio scene-aware dialog,2020, arXiv preprintarXiv:2002
 Rouge: A package for automatic evaluation of summaries,2004, Text SummarizationBranches Out
 Bleu: a method for automaticevaluation of machine translation,2002, In Proceedings of the 40th annual meeting on association forcomputational linguistics
 Faster R-CNN: Towards real-time objectdetection with region proposal networks,2015, In Advances in Neural Information Processing Systems(NIPS)
 Cmu sinbad’s submission for the dstc7 avsdchallenge,2019, In DSTC7 at AAAI2019 workshop
 Factor graph attention,2019, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Buildingend-to-end dialogue systems using generative hierarchical neural network models,2016, In ThirtiethAAAI Conference on Artificial Intelligence
 Rethinkingthe inception architecture for computer vision,2016, In Proceedings of the IEEE conference on computervision and pattern recognition
 Attention is all you need,2017, In I
 Cider: Consensus-based imagedescription evaluation,2015, In Proceedings of the IEEE conference on computer vision and patternrecognition
