title,year,conference
 Tarmac: Targeted multi-agent communication,2019, In International Conference on MachineLearning (ICML)
 Role-assignment in oPen agent societies,2003, InInternational Conference on Autonomous Agents and Multiagent Systems (AAMAS)
 Liir: Learning individ-ual intrinsic reward in multi-agent reinforcement learning,2019, In Advances in Neural InformationProcessing Systems (NeurIPS)
 Diversity is all you need:Learning skills without a reward function,2019, In International Conference on Learning Representations(ICLR)
 Emergence of individualityin genetically identical mice,2013, Science
 The organization of work in social insect colonies,1996, Nature
 Inequity aversionimproves cooperation in intertemporal social dilemmas,2018, In Advances in Neural InformationProcessing Systems (NeurIPS)
 Graph convolutional reinforcementlearning,2020, In International Conference on Learning Representations (ICLR)
 Learning to coordinate manipulation skills viaskill behavior diversification,2020, In International Conference on Learning Representations (ICLR)
 Multi-camera multi-object tracking,2017, arXiv preprintarXiv:1709
 Multi-agentactor-critic for mixed cooperative-competitive environments,2017, In Advances in Neural InformationProcessing Systems (NeurIPS)
 A dis-tributed anytime algorithm for dynamic task allocation in multi-agent systems,2011, In AAAI Conferenceon Artificial Intelligence (AAAI)
 Social diversity and social preferences in mixed-motive reinforcement learning,2020, InInternational Conference on Autonomous Agents and Multiagent Systems (AAMAS)
 Qmix: monotonic value function factorisation for deep multi-agentreinforcement learning,2018, In International Conference on Machine Learning (ICML)
 TheStarCraft Multi-Agent Challenge,2019, CoRR
 Facenet: A unified embedding for facerecognition and clustering,2015, In IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Proximal policyoptimization algorithms,2017, arXiv preprint arXiv:1707
 Qtran: Learning tofactorize with transformation for cooperative multi-agent reinforcement learning,2019, In InternationalConference on Machine Learning (ICML)
 Value-decompositionnetworks for cooperative multi-agent learning based on team reward,2018, In International Conferenceon Autonomous Agents and Multiagent Systems (AAMAS)
 Multi-agent reinforcement learningwith emergent roles,2020, arXiv preprint arXiv:2003
 Hierarchical cooperative multi-agent reinforce-ment learning with skill discovery,2020, In International Conference on Autonomous Agents andMultiagent Systems (AAMAS)
