title,year,conference
 Improving tree-lstm with treeattention,2019, In 13th IEEE International Conference on Semantic Computing
 A simple but tough-to-beat baseline for sentenceembeddings,2017, In 5th International Conference on Learning Representations
 Layer normalization,2016, CoRR
 Learning representations by maximiz-ing mutual information across views,2019, In Advances in Neural Information Processing Systems32: Annual Conference on Neural Information Processing Systems 2019
 Enhanced LSTMfor natural language inference,2017, In Proceedings of the 55th Annual Meeting of the Association forComputational Linguistics
 Umbc_ebiquity-core: Semantic textual similarity systems,2013, In Proceedings of the Second Joint Conference onLexical and Computational Semantics
 Learning distributed representations of sentencesfrom unlabelled data,2016, In NAACL HLT 2016
 Long short-term memory,1997, Neural Computation
 Skip-thought vectors,2015, In Advances in Neural Information ProcessingSystems 28: Annual Conference on Neural Information Processing Systems 2015
 Constituency parsing with a self-attentive encoder,2018, In Proceedings ofthe 56th Annual Meeting of the Association for Computational Linguistics
 Combining dependency and constituent-based syntactic informationfor anaphoricity determination in coreference resolution,2011, In Proceedings of the 25th Pacific AsiaConference on Language
 A structured self-attentive sentence embedding,2017, In 5th International Conferenceon Learning Representations
 An efficient frameWork for learning sentence representa-tions,2018, In 6th International Conference on Learning Representations
 Efficient estimation of Word represen-tations in vector space,2013, In 1st International Conference on Learning Representations
 Contrastive multivieW coding,2019,	CoRR
 Representation learning with contrastive predic-tive coding,2018, CoRR
 Unsupervised feature learning via non-parametric instance-level discrimination,2018, CoRR
