title,year,conference
 Laplacian eigenmaps for dimensionality reduction and datarepresentation,2003, Neural computation
 Graph Construction for Manifold Discovery,2017, PhD thesis
 Parallel spectralclustering in distributed systems,2011, IEEE transactions on pattern analysis and machine intelligence
 Learning laplacianmatrix in smooth graph signal representations,2016, IEEE Transactions on Signal Processing
 Learning graphs from data:A signal representation perspective,2019, IEEE Signal Processing Magazine
 Spectral graph sparsification in nearly-linear time leveraging efficient spectral perturba-tion analysis,2016, In Proceedings of the 53rd Annual Design Automation Conference
 Sparse inverse covariance estimation withthe graphical lasso,2008, Biostatistics
 A spectral view of adversariallyrobust features,2018, In Advances in Neural Information Processing Systems
 Robust subspace segmentation by simultaneously learning data representations andtheir affinity matrix,2015, In IJCAI
 Approaching Optimality for Solving SDD Linear Systems,2010, InProc
 Structuredgraph learning via laplacian spectral constraints,2019, In Advances in Neural Information ProcessingSystems
 Discovering structure by learning sparse graphs,2010, 2010
 Learning with adaptive neighbors forimage clustering,2018, In IJCAI
 Influence of graph construction on graph-based clustering measures,2009, In Advances in neural information processing systems
 Fast approximate nearest neighbors with automatic algorithmconfiguration,2009, VISAPP (1)
 Combinatorial optimization: algorithms and com-plexity,1982, 1982
 Consensus of k-nns for robust neighborhoodselection on graph-based manifolds,2013, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Nonlinear dimensionality reduction by locally linear embed-ding,2000, science
 Normalized cuts and image segmentation,2000, IEEE Transactions onpattern analysis and machine intelligence
 Estimation of positive definite m-matrices and structure learningfor attractive gaussian markov random fields,2015, Linear Algebra and its Applications
 A global geometric framework fornonlinear dimensionality reduction,2000, science
 A tutorial on spectral clustering,2007, Statistics and computing
