title,year,conference
 Singing synthesis:with a little help from my attention,2019, arXiv preprint arXiv:1912
 Deep voice: Real-timeneural text-to-speech,2017, In ICML
 High fidelity speech synthesis with adversarial networks,2019, InInternational Conference on Learning Representations
 A neural parametric singing synthesizer modeling timbre andexpression from natural songs,2017, Applied Sciences
 Wgansing: A multi-voicesinging voice synthesizer based on the wasserstein-gan,2019, In 2019 27th European Signal ProcessingConference (EUSIPCO)
 Deep voice 2: Multi-speaker neural text-to-speech,2017, In Advances inneural information processing systems
 Bytesing: A chinese singing voice synthesis system using duration allocatedencoder-decoder acoustic models and wavernn vocoders,2020, arXiv preprint arXiv:2004
 Singingvoice synthesis based on generative adversarial networks,2019, In ICASSP 2019
 Micro-doppler spectrogramdenoising based on generative adversarial network,2018, In 2018 48th European Microwave Conference(EuMC)
 Unit selection in a concatenative speech synthesis system using alarge speech database,1996, In 1996 IEEE International Conference on Acoustics
 High-pitched excitationgeneration for glottal vocoding in statistical parametric speech synthesis using a deep neuralnetwork,2016, In 2016 IEEE International Conference on Acoustics
 Generative adversarialnetwork-based postfilter for stft spectrograms,2017, Proc
 Adversariallytrained end-to-end korean singing voice synthesis system,2019, Proc
 Emphasis: An emotional phoneme-based acoustic modelfor speech synthesis system,2018, Proc
 On the variance of the adaptive learning rate and beyond,2019, In International Conference onLearning Representations
 Xiaoicesing: A high-quality and integratedsinging voice synthesis system,2020, arXiv preprint arXiv:2006
 Leastsquares generative adversarial networks,2017, In Proceedings of the IEEE international conference oncomputer vision
 World: a vocoder-based high-quality speechsynthesis system for real-time applications,2016, IEICE TRANSACTIONS on Information and Systems
 Wavenet: A generative model for rawaudio,2016, arXiv preprint arXiv:1609
 Fastspeech 2: Fastand high-quality end-to-end text to speech,2020, arXiv
 Natural tts synthesis by conditioningwavenet on mel spectrogram predictions,2018, In 2018 IEEE International Conference on Acoustics
 An hmm-based system for automatic segmentation and alignment of speech,2003, InProceedings of Fonetik
 Token-levelensemble distillation for grapheme-to-phoneme conversion,2019, In INTERSPEECH
 Hidden markov models for grapheme to phoneme conversion,2005, In Ninth EuropeanConference on Speech Communication and Technology
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Tacotron: Towards end-to-end speechsynthesis,2017, arXiv preprint arXiv:1703
