title,year,conference
 Infinite mixture proto-types for few-shot learning,2019, In Kamalika Chaudhuri and Ruslan Salakhutdinov (eds
 Model-agnostic meta-learning for fast adaptationof deep networks,2017, In Proceedings of the 34th International Conference on Machine Learning
 Multiple kernel learning algorithms,2011, J
 Local nonparametric meta-learning,2020, 2020
 Kernel methods in machinelearning,2008, Ann
 Attentive neural processes,2019, CoRR
 Human-level concept learningthrough probabilistic program induction,0036, Science
 Learning to balance: Bayesian meta-learning for imbalanced and out-of-distributiontasks,2020, In 8th International Conference on Learning Representations
 Meta-sgd: Learning to learn quickly forfew shot learning,2017, CoRR
 Large scale online kernellearning,2016, J
 Toward understanding catastrophic forgetting in continual learning,2019,	CoRR
 A survey on transfer learning,2010, IEEE Transactions on Knowledge and DataEngineering
 Learning to select data for transfer learning with bayesian opti-mization,2017, In Martha Palmer
 Large scale online multiple kernel regression withapplication to time-series prediction,2019, ACM Trans
 A general and efficient multiple kernel learning algo-rithm,2005, Proc
 Sequential bayesian kernel re-gression,2003, In Sebastian Thrun
 Match-ing networks for one shot learning,2016, In Advances in Neural Information Processing Systems29: Annual Conference on Neural Information Processing Systems 2016
 Bayesian model-agnostic meta-learning,2018, In S
