title,year,conference
 Variational Option DiscoveryAlgorithms,2018, 2018
 Attentive Multi-task Deep Re-inforcement Learning,2019, In ECML PKDD
 Mixtures of controllers for jump linear andnon-linear plants,1993, In Jack D
 Task similarity measures for transfer in reinforcement learningtask libraries,2005, In IJCNN
 Quality and Diversity Optimization: A Unifying ModularFramework,2018, IEEE Trans
 Implicit quantile networks fordistributional reinforcement learning,2018, In ICML
 Trends Robot,2013,
 Sharing Knowledge in Multi-Task Deep Reinforcement Learning,2020, In ICLR
 Diversity is all you need:Learning skills without a reward function,2018, In ICLR
 Addressing Function Approximation Error inActor-Critic Methods,2018, In ICML
 Multi-Task Deep Reinforcement Learning with PopArt,2019, 2019
 Meta-learning in neuralnetworks: A survey,2020, 2020
 Adaptive mixture of experts,1991, Neural Comput
 A competitive modular connectionist architecture,1990, Advances inneural information processing systems
 Learning piecewise control strategies in a modular neuralnetwork architecture,1993, IEEE Trans
 Hierarchical mixtures of experts and the EM algorithm,0780, InIJCNN
 Transfer in Reinforcement Learning : a Framework and a Survey,2012, InM
 Context-aware Dy-namics Model for Generalization in Model-Based Reinforcement Learning,2020, In ICML
 Multi-task reinforcement learning in partially observablestochastic environments,1532, J
 Some methods for classification and analysis of multivariate observations,1967, InProceedings of the Fifth Berkeley Symposium on Mathematical Statistics and Probability
 Clus-tering Markov Decision Processes For Continual Transfer,2013, 2013
 Learning fine motion by markov mixtures of ex-perts,1995, In David S
 Teacher algorithms forcurriculum learning of Deep RL in continuously parameterized environments,2019, In CoRL
 Quality diversity: A new frontier for evolu-tionary computation,2016, Front
 Learning abstract options,2018, In NeurIPS
 Reinforcement learning: an introduction,2017, MIT Press
 Discontinuity-sensitive optimal control learning by mixture of experts,2019, InInternational Conference on Robotics and Automation
 Discovering Structure in Multiple Learning Tasks : TheTC Algorithm,1996, In ICML
 En-hanced POET: Open-Ended Reinforcement Learning through Unbounded Invention of LearningChallenges and their Solutions,2020, In ICML
 Learning from delayed rewards,1989, PhD thesis
 Multi-task reinforcement learning: Ahierarchical Bayesian approach,2007, In ICML
 Single Episode Policy Transferin Reinforcement Learning,2020, In ICLR
 A Survey on Multi-Task Learning,2017, 2017
 Transfer learning in deep reinforcement learning: Asurvey,2020, 2020
 VariBAD: A Very Good Method for Bayes-Adaptive Deep RL via Meta-Learning,2020, In ICLR
