title,year,conference
 Wasserstein gan,2017, arXiv preprintarXiv:1701
 Theoretical analysis of auto rate-tuning by batchnormalization,2018, arXiv preprint arXiv:1812
 Layer normalization,2016, arXiv preprintarXiv:1607
 Understanding batch normal-ization,2018, In Advances in Neural Information Processing Systems
 Large scale gan training for high fidelity naturalimage synthesis,2018, arXiv preprint arXiv:1809
 A downsampled variant of imagenet as analternative to the cifar datasets,2017, arXiv preprint arXiv:1707
 The-oretical understanding of batch-normalization: A markov chain perspective,2020, arXiv preprintarXiv:2003
 Modulating early visual processing by language,2017, In Advances in Neural InformationProcessing Systems
 Mode normalization,2018, arXiv preprintarXiv:1810
 Imagenet: A large-scale hi-erarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Stochastic activation pruning for robust adversarial de-fense,2018, arXiv preprint arXiv:1803
 Nas-bench-102: Extending the scope of reproducible neural architecturesearch,2020, arXiv preprint arXiv:2001
 A learned representation for artisticstyle,2016, arXiv preprint arXiv:1610
 Autogan: Neural architecture searchfor generative adversarial networks,2019, In Proceedings of the IEEE International Conference onComputer Vision
 Explaining and harnessing adversarialexamples,2014, arXiv preprint arXiv:1412
 Arbitrary style transfer in real-time with adaptive instance nor-malization,2017, In Proceedings of the IEEE International Conference on Computer Vision
 Batch renormalization: Towards reducing minibatch dependence in batch-normalizedmodels,2017, In Advances in neural information processing systems
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, arXiv preprint arXiv:1502
 The relativistic discriminator: a key element missing from standardgan,2018, arXiv preprint arXiv:1807
 A style-based generator architecture for generativeadversarial networks,2019, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Stochastic normalization,2020, Advancesin Neural Information Processing Systems
 Learning multiple layers of features from tiny images,2009, 2009
 Positional normalization,2019, In Advancesin Neural Information Processing Systems
 Attentive normalization,2019, arXiv preprint arXiv:1908
 Adversarial examples detection in deep networks with convolutional filterstatistics,2017, In Proceedings of the IEEE International Conference on Computer Vision
 Revisiting batch normaliza-tion for practical domain adaptation,2016, arXiv preprint arXiv:1603
 Darts+: Improved differentiable architecture search with early stopping,2019, arXivpreprint arXiv:1909
 Defense againstadversarial attacks using high-level representation guided denoiser,2018, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
 Darts: Differentiable architecture search,2018, arXivpreprint arXiv:1806
 Magnet: a two-pronged defense against adversarial examples,2017, InProceedings of the 2017 ACM SIGSAC Conference on Computer and Communications Security
 cgans with projection discriminator,2018, arXiv preprintarXiv:1802
 Spectral normalizationfor generative adversarial networks,2018, arXiv preprint arXiv:1802
 Towards robust detection of adversarial exam-ples,2018, In Advances in Neural Information Processing Systems
 Extending defensive distillation,2017, arXiv preprintarXiv:1705
 Semantic image synthesis withspatially-adaptive normalization,2019, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Efficient neural architecturesearch via parameter sharing,2018, arXiv preprint arXiv:1802
 Rethinking normalization andelimination singularity in neural networks,2019, arXiv preprint arXiv:1911
 Instance normalization: The missing in-gredient for fast stylization,2016, arXiv preprint arXiv:1607
 Group normalization,2018, In Proceedings of the European Conference onComputer Vision (ECCV)
 Intriguing properties of adversarial training,2019, arXiv preprintarXiv:1906
 Adversarialexamples improve image recognition,2019, arXiv preprint arXiv:1911
 Feature squeezing: Detecting adversarial examples in deepneural networks,2017, arXiv preprint arXiv:1704
 Nas-bench-101: Towards reproducible neural architecture search,2019, arXiv preprint arXiv:1902
 Split batch normalization: Improving Semi-supervised learning under domain shift,2019, arXiv preprint arXiv:1904
 Nas-bench-1shot1: Benchmarking and dissecting one-shot neural architecture search,2020, arXiv preprint arXiv:2001
 Self-attention generativeadversarial netWorks,2018, arXiv preprint arXiv:1805
 Passport-aWarenormalization for deep model protection,2020, Advances in Neural Information Processing Systems
 Theory-inspired path-regularized differential netWork architecture search,2020, Advances in Neural Information ProcessingSystems
 Neural architecture search With reinforcement learning,2016, arXiv preprintarXiv:1611
