title,year,conference
 Learning to see by moving,2015, In Proceedings ofthe IEEE international conference on computer vision
 Self-labelling via simultaneousclustering and representation learning,2019, arXiv preprint arXiv:1911
 Unsupervised learning by predicting noise,2017, arXiv preprintarXiv:1704
 Large-scale machine learning with stochastic gradient descent,2010, In Proceedings ofCOMPSTAT’2010
 Deep clustering for unsu-pervised learning of visual features,2018, In Proceedings of the European Conference on ComputerVision (ECCV)
 Unsupervised pre-trainingof image features on non-curated data,2019, In Proceedings of the IEEE International Conference onComputer Vision
 A simple framework forcontrastive learning of visual representations,2020, arXiv preprint arXiv:2002
 Improved baselines with momentumcontrastive learning,2020, arXiv preprint arXiv:2003
 Autoaugment:Learning augmentation policies from data,2018, arXiv preprint arXiv:1805
 Imagenet: A large-scale hi-erarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Large scale adversarial representation learning,2019, In Advances inNeural Information Processing Systems
 Adversarial feature learning,2016, arXiv preprintarXiv:1605
 UnsuPervised rePresentation learning byPredicting image rotations,2018, arXiv preprint arXiv:1803
 Faster autoaugment:Learning augmentation strategies using backProPagation,2019, arXiv preprint arXiv:1911
 Mask r-cnn,2017, In Proceedings oftheIEEE international conference on computer vision
 Data-efficient image recognition with contrastive Predictive coding,2019, arXivpreprint arXiv:1905
 Distilling the knowledge in a neural network,2015, arXivpreprint arXiv:1503
 Learning deeP rePresentations by mutual information estimationand maximization,2018, arXiv preprint arXiv:1808
 Self-suPervised visual feature learning with deeP neural networks:A survey,2020, IEEE Transactions on Pattern Analysis and Machine Intelligence
 Learning image rePresentationsby comPleting damaged jigsaw Puzzles,2018, In 2018 IEEE Winter Conference on Applications ofComputer Vision (WACV)
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Learning representations for auto-matic colorization,2016, In European conference on computer vision
 Prototypical contrastivelearning of unsupervised representations,2020, arXiv preprint arXiv:2005
 Fast autoaugment,2019, InAdvances in Neural Information Processing Systems
 Microsoft coco: Common objects in context,2014, In Europeanconference on computer vision
 Sgdr: Stochastic gradient descent With Warm restarts,2016, arXivpreprint arXiv:1608
 Representation learning With contrastive predic-tive coding,2018, arXiv preprint arXiv:1807
 Learning generalized transformation equivariant rep-resentations via autoencoding transformations,2019, arXiv preprint arXiv:1906
 Contrastive multivieW coding,2019, arXiv preprintarXiv:1906
 Whatmakes for good vieWs for contrastive learning,2020, arXiv preprint arXiv:2005
 Extracting andcomposing robust features With denoising autoencoders,2008, In Proceedings of the 25th internationalconference on Machine learning
 Enaet: Self-trained ensemble autoencodingtransformations for semi-supervised learning,2019, arXiv preprint arXiv:1911
 Unsupervised feature learning via non-parametric instance discrimination,2018, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Local aggregation for unsupervised learningof visual embeddings,2019, In Proceedings of the IEEE International Conference on Computer Vision
