title,year,conference
 Natural actor-criticalgorithms,2009, Automatica
 Off-policy actor-critic,2012, CoRR
 Addressing function approximation error in actor-critic methods,2018, CoRR
 A natural policy gradient,2001, In Proceedings of the 14th International Conference onNeural Information Processing Systems: Natural and Synthetic
 Actor-critic Algorithms,2002, PhD thesis
 Continuous control with deep reinforcementlearning,2015, CoRR
 Multi-agent actor-critic for mixed cooperative-competitive environments,2017, Neural Information Processing Systems(NIPS)
 Convergent actor-critic algorithms under off-policy training and function approxi-mation,2018, CoRR
 Simulation-based optimization of markov reward processes,0018, IEEETransactions on Automatic Control
 Actor-critic algorithms with onlinefeature adaptation,2016, ACM Trans
 A multi-agentoff-policy actor-critic algorithm for distributed reinforcement learning,2019, CoRR
 Policy gradientmethods for reinforcement learning with function approximation,2000, In S
 Policy gradientmethods for reinforcement learning with function approximation,2000, In S
 Fast gradient-descent methods for temporal-difference learningwith linear function approximation,2009, In Proceedings of the 26th Annual International Conferenceon Machine Learning
 An emphatic approach to the problemof off-policy temporal-difference learning,2016, J
 Distributed off-policy actor-critic reinforcement learning withpolicy consensus,2019, CoRR
