title,year,conference
 Probabilistic document modelfor automated document composition,2011, In Proceedings of the 11th ACM Symposium on DocumentEngineering
 BERT: Pre-training of deepbidirectional transformers for language understanding,2019, In Proceedings of the 2019 Conference ofthe North American Chapter of the Association for Computational Linguistics: Human LanguageTechnologies
 Lightgbm: A highly efficient gradient boosting decision tree,2017, In Advances in NeuralInformation Processing Systems 30 (NIP 2017)
 Adam: A method for stochastic optimization,2015, In Yoshua Bengioand Yann LeCun (eds
 Neural design network: Graphic layout generation with constraints,2020, In Proceedings ofEuropean Conference on Computer Vision (ECCV)
 Auto completion of user interface layout designusing transformer-based tree decoders,2020, ArXiv
 Focal loss for dense objectdetection,2017, 2017 IEEE International Conference on Computer Vision (ICCV)
 Vilbert: Pretraining task-agnostic visiolin-guistic representations for vision-and-language tasks,2019, In Hanna M
 Learning Layouts for Single-PageGraphic Designs,2014, IEEE Transactions on Visualization and Computer Graphics
 Deep contextualized word representations,2018, In Proc
 Improving language understanding by generative pre-training,2018, 2018
 Enhancing document structure analysisusing visual analytics,2010, In Proceedings of the 2010 ACM Symposium on Applied Computing
 Automatic layout generation for graph-ical design magazines,2019, ACM SIGGRAPH 2019 Posters
 Perturbed masking: Parameter-free probing foranalyzing and interpreting bert,2020, Proceedings of the 58th Annual Meeting of the Association forComputational Linguistics
 Content-aware generative modelingof graphic design layouts,2019, ACM Transactions on Graphics (Proc
